,Sentences_from,Sentences_to,Translated_sentences,BLEU
10,"Nadto rzekli do niego: Cóż z tobą uczynimy, aby się morze uspokoiło? Bo się morze im dalej tem bardziej burzyło.","Then they said to him, ""What shall we do to you, that the sea may be calm to us?"" For the sea grew more and more stormy.","and they said unto him, what shall we do to thee, that the sea may be quiet? for the further the sea swirled, the more stormy it got.",0.365
11,"Wspomnij, Panie! na zelżywość sług twoich, a jakom ponosił wzgardę w zanadrzu swem od wszystkich narodów możnych.","With which your enemies have mocked, Yahweh, with which they have mocked the footsteps of your anointed one.","remember, lord! to the slander of thy servants, and how i have disgraced me of all mighty nations.",0.0
12,Synów Adynowych sześć set pięćdziesiąt i pięć;,"The children of Adin, six hundred fifty-five.","the children of adin, six hundred fifty-five;",1.0
13,"I wysłał je Mojżesz po tysiącu z każdego pokolenia na wojnę; posłał też z nimi Fineesa, syna Eleazara kapłana, na wojnę, a naczynia święte, i trąby do trąbienia były w ręku jego.","""If she has a husband, while her vows are on her, or the rash utterance of her lips, with which she has bound her soul,","and moses sent them a thousand from every tribe to war; and he sent phinees son of eleazar the priest with them to war, and the holy vessels and trumpets were in his hand.",0.0
14,"Powiedz synom Izraelskim, a rzecz do nich: Gdy wnijdziecie do ziemi, do której Ja was wprowadzę:","""Speak to the children of Israel, and tell them, 'When you come into the land where I bring you,","say to the children of israel, and say to them: when you come into the land where i will bring you,",0.639
15,"Pan Jeruzalem buduje, a rozproszonego Izraela zgromadza.",Yahweh builds up Jerusalem. He gathers together the outcasts of Israel.,"the lord builds up jerusalem, and gathers together the scattered israel.",0.0
16,"A gdy zstąpili z góry do miasta, rozmawiał z Saulem na dachu.","When they had come down from the high place into the city, he talked with Saul on the housetop.","and as they came down from the mountain into the city, he talked with saul on the roof.",0.509
17,"I powiedział mu lud oneż słowa, mówiąc: To dadzą mężowi, który go zabije.","The people answered him in this way, saying, ""So shall it be done to the man who kills him.""","and the people spoke the same words to him, saying, this will be given to a man who will kill him.",0.0
18,"Zatem podniósł Mojżesz rękę swoję, i uderzył w skałę laską swą dwa kroć, a wyszły wody obfite i piło ono mnóstwo, i bydło ich.","Moses lifted up his hand, and struck the rock with his rod twice: and water came forth abundantly, and the congregation drank, and their livestock.","moses lifted up his hand, and struck the rock with his staff twice, and much water came out, and it drank plenty, and their livestock.",0.521
19,Na to jeszcze mówiąc do niego Abraham rzekł: A jeźliby się ich tam znalazło czterdzieści? i odpowiedział: Nie uczynię nic dla tych czterdziestu.,"He spoke to him yet again, and said, ""What if there are forty found there?"" He said, ""I will not do it for the forty's sake.""","then, speaking to him, abraham said, what if forty were found there? and he said, i will do nothing for these forty.",0.172
20,"Wszystkich do haóby przywiedzie przez lud, który im nie będzie ku dogodzie, ani ku pomocy, ani ku pożytkowi, ale tylko ku zelżywości i ku haóbie.","They shall all be ashamed because of a people that can't profit them, that are not a help nor profit, but a shame, and also a reproach.""","he will lead them all to dishonor through a people who will not be for their consolation, nor for help, nor for profit, but only to shame and shame.",0.0
21,"Jeźliże tak, jako inni ludzie umierają, pomrą ci, a zwykłem innych ludzi karaniem, karani będą, nie posłał mię Pan;","If these men die the common death of all men, or if they be visited after the visitation of all men; then Yahweh hasn't sent me.","if they die like other people, they will die, and i have punished other people, they will be punished, the lord sent me not;",0.0
22,"Wziąłlibym skrzydła rannej zorzy, abym mieszkał na koócu morza,","If I take the wings of the dawn, and settle in the uttermost parts of the sea;",i would take the wings of the morning light to live at the end of the sea,0.303
23,"A gdy Samuel wejrzał na Saula, rzekł mu Pan. Otóż mąż, o którymemci powiedział; tenci będzie panował nad ludem moim.","When Samuel saw Saul, Yahweh said to him, ""Behold, the man of whom I spoke to you! this same shall have authority over my people.""","and when samuel looked at saul, the lord said to him. now, the husband i told you about; he will rule over my people.",0.0
24,Oczy moje ustawicznie patrzą na Pana; albowiem on wywodzi z sieci nogi moje.,"My eyes are ever on Yahweh, for he will pluck my feet out of the net.",my eyes are constantly on the lord; for he brings my feet out of the net.,0.426
25,"Widzi wiele rzeczy, a wszakże nie zrozumiewa; otworzone ma uszy, wszakże nie słyszy.","You see many things, but don't observe. His ears are open, but he doesn't listen.","he sees many things, yet does not understand; his ears are open, but he cannot hear.",0.341
26,"A rzecz im: Tak mówi Pan zastępów, Bóg Izraelski: Oto Ja poślę i przywiodę Nabuchodonozora, króla Babilońskiego, sługę mego i postawię stolicę jego na tych kamieniach, którem skrył: i rozbije majestat swój na nich.","and tell them, Thus says Yahweh of Armies, the God of Israel: Behold, I will send and take Nebuchadnezzar the king of Babylon, my servant, and will set his throne on these stones that I have hidden; and he shall spread his royal pavilion over them.","and say to them, thus says the lord of hosts, the god of israel: behold, i will send and bring nebuchadnezzar king of babylon my servant, and i will set his throne upon the stones which i hid, and he shall smash his majesty upon them.",0.399
27,"A zabiwszy go Mojżesz wziął ze krwi jego, i pomazał nią koniec prawego ucha Aaronowego, i wielki palec prawej ręki jego, także palec wielki prawej nogi jego.","""Speak to the children of Israel, saying, 'You shall eat no fat, of bull, or sheep, or goat.","and moses killed him, and took of his blood, and anointed with it the end of aaron&#39;s right ear, and the great finger of his right hand, and the great toe of his right foot.",0.0
28,"A gdy było południe, naśmiewał się z nich Elijasz, mówiąc: Wołajcie większym głosem, ponieważ jest bóg; tylko że się albo zamyślił, albo jest zabawny, albo też jest w drodze; albo też śpi, aza ocuci.","It happened at noon, that Elijah mocked them, and said, ""Cry aloud; for he is a god. Either he is musing, or he has gone aside, or he is on a journey, or perhaps he sleeps and must be awakened.""","and when it was noon, elijah mocked them, saying, cry with a loud voice, for there is a god; only that he&#39;s either thoughtful or funny, or he&#39;s on the way; or he is asleep to wake up.",0.0
29,"Była też jeszcze inna wojna w Gob z Filistynami, kędy zabił Elhana, syna Jaara Oregim, Betlehemczyk, brata Golijatowego z Giet, którego drzewce u włóczni było jako nawój tkacki.","There was again war with the Philistines at Gob; and Elhanan the son of Jaareoregim the Bethlehemite killed Goliath the Gittite's brother, the staff of whose spear was like a weaver's beam.","there was also another war in the gob with the philistines, where he killed elhan, son of jaar oresim, a bethlehemite, brother of the goliath of giet, whose spear shaft was a weaving bundle.",0.0
30,"A tak obchodził Salomon na on czas święto zacne, i wszystek Izrael z nim, zgromadzenie wielkie od wejścia do Emat aż do rzeki Egipskiej, przed Panem, Bogiem naszym, przez siedm dni i przez siedm dni, to jest, przez czternaście dni.","So Solomon held the feast at that time, and all Israel with him, a great assembly, from the entrance of Hamath to the brook of Egypt, before Yahweh our God, seven days and seven days, even fourteen days.","so solomon kept a good feast on that day, and all israel with him, the great congregation from the entrance of emath to the river of egypt, before the lord our god, seven days and seven days, that is, fourteen days.",0.362
31,"Tedy rzekł do nich Izrael, ojciec ich: Jeźliże tak być musi, uczyńcież to; nabierzcie najlepszych pożytków ziemi w naczynia wasze, a zanieście mężowi onemu w upominku: trochę balsamu, i trochę miodu, i rzeczy wonnych, i myrry, orzechów terebintowych, i migdałów.","Their father, Israel, said to them, ""If it must be so, then do this. Take from the choice fruits of the land in your bags, and carry down a present for the man, a little balm, a little honey, spices and myrrh, nuts, and almonds;","and israel their father said to them, if it must be so, do it; gather the best of the earth in your vessels, and bring to the husband a gift: a little balsam, a little honey, and spices, and myrrh, terebinth nuts, and almonds.",0.285
32,"Przetoż polegną młodzieńcy jego na ulicach jego, i wszyscy mężowie waleczni jego wygładzeni będą dnia onego, mówi Pan.","Therefore her young men will fall in her streets, and all her men of war will be brought to silence in that day, says Yahweh.","therefore her young men shall fall in her streets, and all her men of war shall be cut off in that day, saith the lord.",0.52
33,"Jeźli wnijdziemy do miasta, głód w mieście, i pomrzemy tam, a jeźli tu zostaniemy, przecię pomrzemy. Teraz tedy pójdźcie, a zbieżmy do obozu Syryjskiego; jeźli nas żywo zostawią, będziemy żywi; jeźli nas też zabiją, pomrzemy.","If we say, 'We will enter into the city,' then the famine is in the city, and we shall die there. If we sit still here, we also die. Now therefore come, and let us surrender to the army of the Syrians. If they save us alive, we will live; and if they kill us, we will only die.""","if we go into a city, there is a famine in the city, and we die there, and if we stay here, we will die. now come and let us run down to the camp of syria; if they leave us alive, we will be alive; if they kill us too, we will die.",0.25
34,"Potem rzekł Pan do Mojżesza: Wstąp na tę górę Abarym, a oglądaj ziemię, którąm dał synom Izraelskim.","Yahweh said to Moses, ""Go up into this mountain of Abarim, and see the land which I have given to the children of Israel.","and the lord said to moses, go up this mountain, abarim, and see the land that i have given to the children of israel.",0.607
35,"I odpowiedział jej Joab, mówiąc: Niedaj, niedaj mi tego Boże, abym miał podwrócić i zburzyć je.","Joab answered, ""Far be it, far be it from me, that I should swallow up or destroy.","and joab answered her, saying, no, god forbid me, that i may overturn them and tear them down.",0.0
36,"Rzekł tedy Balaam do Balaka: Zostaó tu przy całopaleniu twojem, a ja zabieżę tam Panu.","He said to Balak, ""Stand here by your burnt offering, while I meet over there.""","and balaam said to balak, stay here for your burnt offering, and i will meet the lord there.",0.0
37,"Ci, którzy w nienawiści mają Pana, choć obłudnie, poddaćby się im musieli, i byłby czas ich aż na wieki.","But he would have also fed them with the finest of the wheat. I will satisfy you with honey out of the rock.""","those who hate the lord, though hypocritically, would have to submit to them, and their time would be forever.",0.0
38,"A Madyjaóczycy sprzedali Józefa do Egiptu Potyfarowi, dworzaninowi Faraonowemu, hetmanowi żołnierstwa.","The Midianites sold him into Egypt to Potiphar, an officer of Pharaoh's, the captain of the guard.","and the madyjos sold joseph to egypt to potiphar, the courtier of pharaoh, the hetman of soldiers.",0.0
39,"I rzekł Jakób: Przysiążże mi dziś, i przysiągł mu. I sprzedał pierworodztwo swoje Jakóbowi.","Jacob said, ""Swear to me first."" He swore to him. He sold his birthright to Jacob.","and jacob said, visit me today, and swear to him. and he sold his birthright to jacob.",0.379
40,"A rzecz: Słuchajcie słowa Pańskiego, królowie Judzcy i obywatele Jeruzalemscy! Tak mówi pan zastępów, Bóg Izraelski: Oto Ja przywiodę złe na to miejsce, o którem ktokolwiek usłyszy, zabrzmi mu w uszach jego.","and say, Hear the word of Yahweh, kings of Judah, and inhabitants of Jerusalem: thus says Yahweh of Armies, the God of Israel, Behold, I will bring evil on this place, which whoever hears, his ears shall tingle.","and say: hear the word of the lord, you kings of judah and citizens of jerusalem. thus says the lord of hosts, the god of israel: behold, i will bring evil upon this place, and that whoever hears will sound in his ears.",0.437
41,"Tedy wziąwszy Achaz srebro i złoto, które się znalazło w domu Pańskim i w skarbach domu królewskiego, posłał dar królowi Assyryjskiemu.","In the thirty-eighth year of Azariah king of Judah, Zechariah the son of Jeroboam reigned over Israel in Samaria six months.","and ahaz took the silver and the gold that were found in the house of the lord and in the treasures of the king&#39;s house, and sent a gift to the king of assyria.",0.0
42,"Książę Kienaz, książę Teman, książę Mabsar,","chief Kenaz, chief Teman, chief Mibzar,","prince kienaz, prince teman, prince mabsar,",0.0
43,"Jako trzodę na ofiary, jako trzodę Jeruzalemską na święta jego uroczyste, tak spustoszone miasta będą napełnione trzodami ludzi; i dowiedzą się, żem Ja Pan.","As the flock for sacrifice, as the flock of Jerusalem in her appointed feasts, so shall the waste cities be filled with flocks of men; and they shall know that I am Yahweh.","as a flock of sacrifice, as the flock of jerusalem for its solemn feasts, so shall the desolate cities be filled with human flocks; and they will know that i am the lord.",0.393
44,"I usłuchał Benadad króla Azy; a posławszy hetmany z wojski, które miał przeciw miastom Izraelskim, zburzył Hijon i Dan i Abelbetmaachę, i wszystko Cynnerot, i wszystkę ziemię Neftalim.","Ben Hadad listened to king Asa, and sent the captains of his armies against the cities of Israel, and struck Ijon, and Dan, and Abel Beth Maacah, and all Chinneroth, with all the land of Naphtali.","and benadad obeyed king of asa; and he sent the captains of the army which he had against the cities of israel, and destroyed hiyon, and dan, and abelbetmaah, and all cynneroth, and all the land of naphtali.",0.334
45,"Ale Manases zwiódł Judę i obywateli Jeruzalemskich, tak iż się gorzej sprawowali niż narody, które Pan wygładził przed obliczem synów Izraelskich.","After this, Sennacherib king of Assyria sent his servants to Jerusalem, (now he was before Lachish, and all his power with him), to Hezekiah king of Judah, and to all Judah who were at Jerusalem, saying,","but manasseh deceived judah and the people of jerusalem, so that they were worse off than the nations whom the lord had destroyed before the children of israel.",0.0
46,"Przetoż mi żywot omierzł; bo mi się nie podoba żadna rzecz, która się dzieje pod słońcem; albowiem wszystkie są marnością, i utrapieniem ducha.","So I hated life, because the work that is worked under the sun was grievous to me; for all is vanity and a chasing after wind.",therefore he has wasted my life; because i don&#39;t like anything that happens under the sun; for they are all vanity and a vexation of spirit.,0.0
47,"Tedy podniósłszy Aaron ręce swe do ludu błogosławił im, a zstąpił od ofiarowania ofiary za grzech, i ofiary całopalenia, i ofiary spokojnej.","He presented the other ram, the ram of consecration: and Aaron and his sons laid their hands on the head of the ram.","and aaron lifted up his hands to the people, and blessed them, and he came down from offering the sin offering, and the burnt offering, and the peace offering.",0.0
48,"Ale odpowiedziawszy Jozue, syn Nunów, sługa Mojżeszów, jeden z młodzieńców jego, rzekł: Panie mój Mojżeszu, zabroó im.","Joshua the son of Nun, the servant of Moses, one of his chosen men, answered, ""My lord Moses, forbid them!""","but joshua the son of nun, one of moses&#39; servant, answered and said, my lord moses, take them away.",0.281
49,"I urosną na pałacach ich ciernie, pokrzywy i oset na zamkach ich; i będzie przybytkiem smoków, a mieszkaniem strusiów.","Thorns will come up in its palaces, nettles and thistles in its fortresses; and it will be a habitation of jackals, a court for ostriches.","and their thorns, nettles, and thistles shall grow in their palaces; and it shall be the abode of dragons and the dwelling place of ostriches.",0.0
50,"Kto tedy jest między wami ze wszystkiego ludu jego, z tym niech będzie Bóg jego, a ten niech idzie do Jeruzalemu, które jest w Judztwie, a niech buduje dom Pana, Boga Izraelskiego; onci jest Bóg, który jest w Jeruzalemie.","Whoever there is among you of all his people, may his God be with him, and let him go up to Jerusalem, which is in Judah, and build the house of Yahweh, the God of Israel (he is God), which is in Jerusalem.","whoever therefore is among you of all his people, let his god be with him, and let him go to jerusalem which is in judah, and let him build up the house of the lord god of israel; he is god who is in jerusalem.",0.593
51,"Gdyż rozniecę ogieó w Egipcie, Syn bolejąc boleć będzie, i No rozwalone będzie, a Nof na każdy dzień udręczone będzie.","I will set a fire in Egypt: Sin shall be in great anguish, and No shall be broken up; and Memphis [shall have] adversaries in the daytime.","for i will kindle a fire in egypt, and the son will be in pain, and no will be broken, and noph will be tormented daily.",0.147
52,"I przewiódł mię przez nie w około a w około, a oto było ich bardzo wiele na onem polu, a oto były bardzo suche.","He caused me to pass by them all around: and behold, there were very many in the open valley; and behold, they were very dry.","and he led me through them around and around, and, behold, they were many in the field, and, behold, they were very dry.",0.304
53,"A synom Kaatowym, pozostałym z rodzaju tegoż pokolenia, dostało się w połowie pokolenia Manasesowego losem miast dziesięć.","the son of Amzi, the son of Bani, the son of Shemer,","and to the sons of kaath, the rest of the tribe of that tribe, in the middle of manasseh, ten cities were granted.",0.0
54,"Cić mówili do Faraona, króla Egipskiego, aby wyprowadzili syny Izraelskie z Egiptu; toć jest ten Mojżesz i Aaron.","These are those who spoke to Pharaoh king of Egypt, to bring out the children of Israel from Egypt. These are that Moses and Aaron.",these said to pharaoh king of egypt that they would bring the children of israel out of egypt; this is moses and aaron.,0.309
55,"I rzekł: Błogosławiony Pan, Bóg Izraelski, który mówił usty swemi do Dawida, ojca mego, i wypełnił to skutecznie, mówiąc:","He said, ""Blessed be Yahweh, the God of Israel, who spoke with his mouth to David my father, and has with his hands fulfilled it, saying,","and he said, blessed be the lord, the god of israel, who spoke with his mouth to david my father, and did it effectively, saying,",0.622
56,"Otoś ich wiele uczył, i ręceś mdłe potwierdzał.","Behold, you have instructed many, you have strengthened the weak hands.","see, you have taught them much, and you have confirmed their dull hands.",0.0
57,"A tak teraz jeźliście prawdziwie a szczerze uczynili, obrawszy sobie królem Abimelecha; a jeźliście się dobrze obeszli z Jerobaalem i z domem jego, a jeźliście podług dobrodziejstw ręki jego uczynili z nim;","""Now therefore, if you have dealt truly and righteously, in that you have made Abimelech king, and if you have dealt well with Jerubbaal and his house, and have done to him according to the deserving of his hands","now if you have done truthfully and sincerely, having made abimelech king for you; and if you have dealt well with jerusalem and his house, and if you have dealt with it according to the favors of his hand;",0.365
58,"Przetoż jako płomieó ogniowy pożera parzdzieże, i jako płomieó plewy trawi: tak korzeń ich będzie jako zgnilizna, a kwiat ich jako proch ku górze pójdzie; albowiem odrzucili zakon Pana zastępów, a wyrokiem świętego Izraelskiego pogardzili.","Therefore as the tongue of fire devours the stubble, and as the dry grass sinks down in the flame, so their root shall be as rottenness, and their blossom shall go up as dust; because they have rejected the law of Yahweh of Armies, and despised the word of the Holy One of Israel.","and as a flame it devours the wood, and as a flame it consumes chaff: so their root shall be as rot, and their flower as dust shall go upward; for they have rejected the law of the lord of hosts, and despised the judgment of the holy one of israel.",0.33
59,"Tedy rzekł Elijakim, syn Helkijaszowy, i Sobna, i Joach do Rabsacesa: Proszę mów do sług twoich po syryjsku, boć rozumiemy; a nie mów z nami po żydowsku, gdzie słyszy lud, który jest na murze.","Therefore they spoke to the king of Assyria, saying, ""The nations which you have carried away, and placed in the cities of Samaria, don't know the law of the god of the land. Therefore he has sent lions among them, and behold, they kill them, because they don't know the law of the god of the land.""","and eliakim the son of helijah, and sobna and joach said to rabshaces, speak to thy servants in syrian, for we understand; and do not speak yiddish to us, wherever the people on the wall hears.",0.0
60,"I wyrzezał na deszczkach po krańcach jego, i po listwowaniach jego Cherubiny, lwy, i palmy, jedno podle drugiego, po każdem przydaniu w około.","On the plates of its stays, and on its panels, he engraved cherubim, lions, and palm trees, according to the space of each, with wreaths all around.","and he cut cherubim, lions, and palm trees on the boards along its edges, and on its battens, one by one by the side of the other, with every addition around it.",0.178
61,"A czasu, któregośmy chodzili od Kades Barne, ażeśmy się przeprawili przez potok Zared, było trzydzieści i osiem lat, aż wyginął wszystek on naród mężów walecznych z obozu, jako im był przysiągł Pan.","The days in which we came from Kadesh Barnea, until we had come over the brook Zered, were thirty-eight years; until all the generation of the men of war were consumed from the midst of the camp, as Yahweh swore to them.","and the time that we went from kadesh barne, until we passed over the stream of zared, was thirty and eight years, until all that nation of warriors perished out of the camp, as the lord had sworn to them.",0.121
62,"Nie wywrócisz sądu przychodniowi, ani sierocie, ani weźmiesz w zastawie szaty wdowy;","There shall be no prostitute of the daughters of Israel, neither shall there be a sodomite of the sons of Israel.","thou shalt not overturn the judgment of a dispenser, nor an orphan, nor pledge the garments of a widow;",0.0
63,"Jam uczynił ziemię, także człowieka i bydlęta, którekolwiek są na obliczu ziemi, mocą swoją wielką i ramieniem swojem wyciągnionem: przeto ja daję temu, który się podoba oczom moim.","I have made the earth, the men and the animals that are on the surface of the earth, by my great power and by my outstretched arm; and I give it to whom it seems right to me.","i made the earth, also man and beasts, which are on the face of the earth, with my great strength and with my outstretched arm: therefore i give to him who pleases my eyes.",0.0
64,"Pokądże się nie odwrócisz odemnie? a nie zaniechasz mię, ażbym przełknął ślinę moję?","How long will you not look away from me, nor leave me alone until I swallow down my spittle?",how will you not turn your back on me? and will you forsake me until i swallow my saliva?,0.0
65,"Rzekł potem Bóg do Jakóba: Wstań, wstąp do Betela, a mieszkaj tam, i uczyń tam ołtarz Bogu, któryć się ukazał, gdyś uciekał przed obliczem Ezawa, brata twego.","God said to Jacob, ""Arise, go up to Bethel, and live there. Make there an altar to God, who appeared to you when you fled from the face of Esau your brother.""","then god said to jacob, get up, go up to bethel, and dwell there, and make an altar there to god, who appeared to you when you fled before your brother esau.",0.485
66,"Tak mówi Pan zastępów: Jeszcze będzie na tem miejscu pustem, na którem niemasz ani człowieka, ani bydlęcia, i we wszystkich miastach jego mieszkanie pasterzy, gdzieby chowali trzody;","Thus says Yahweh of Armies: Yet again shall there be in this place, which is waste, without man and without animal, and in all its cities, a habitation of shepherds causing their flocks to lie down.","thus says the lord of hosts: this place shall yet be desolate, in which there is neither man nor beast, and in all his cities the dwelling of shepherds, where they keep their flocks;",0.0
67,"Tedy zawołał Salomona, syna swego, a przykazał mu, aby zbudował dom Panu, Bogu Izraelskiemu.","Then he called for Solomon his son, and commanded him to build a house for Yahweh, the God of Israel.","then he called for solomon his son, and commanded him to build a house for the lord god of israel.",0.814
68,"Słuchajże tego pilnie, Ijobie! zastanów się, a uważaj dziwne sprawy Boże.","""Listen to this, Job. Stand still, and consider the wondrous works of God.","listen to this diligently, job! think about it, and beware the strange things of god.",0.0
69,"Wodyś spracowanemu nie podał, a głodnemu odmówiłeś chleba.","You haven't given water to the weary to drink, and you have withheld bread from the hungry.","you have not given water to the weary, and you have withheld bread from the hungry.",0.642
70,"Tamar zasię, niewiastka jego, urodziła mu Faresa i Zarę. Wszystkich synów Judowych pięć.",Tamar his daughter-in-law bore him Perez and Zerah. All the sons of Judah were five.,"tamar his woman bore him pharese and zara. all the sons of judah, five.",0.332
71,"Jednak Farao obciążył serce swe i tym razem, a nie wypuścił ludu.","Pharaoh said, ""I will let you go, that you may sacrifice to Yahweh your God in the wilderness, only you shall not go very far away. Pray for me.""","but pharaoh hardened his heart this time, and did not let the people go.",0.0
72,"A inne sprawy Manachemowe, i cokolwiek czynił, napisane są w kronikach o królach Izraelskich.","All the people of Judah took Azariah, who was sixteen years old, and made him king in the place of his father Amaziah.","and the other things of manachem, and all that he did, are written in the chronicles of the kings of israel.",0.0
73,"Wywyższy się ręka twoja nad nieprzyjaciołmi twoimi, a wszyscy przeciwnicy twoi wykorzenieni będą.","The remnant of Jacob will be among the nations, in the midst of many peoples, like a lion among the animals of the forest, like a young lion among the flocks of sheep; who, if he goes through, treads down and tears in pieces, and there is no one to deliver.","your hand will be exalted over your enemies, and all your adversaries will be cut off.",0.0
74,"Ale Barak gonił wozy i wojsko aż do Haroset pogańskiego; i poległo wszystko wojsko Sysarowe od ostrza miecza, tak iż z nich i jeden nie został.","But Barak pursued after the chariots, and after the army, to Harosheth of the Gentiles: and all the army of Sisera fell by the edge of the sword; there was not a man left.","but barak chased the wagons and the army all the way to the pagan haroset; and all the army of sisar fell by the edge of the sword, and there was not one of them.",0.347
75,"To mi ukazał panujący Pan. Oto tworzył szaraóczę, gdy najpierwej począł odrastać potraw, gdy oto potraw był po pokoszeniu królewskiem.","Thus the Lord Yahweh showed me: and behold, he formed locusts in the beginning of the shooting up of the latter growth; and behold, it was the latter growth after the king's harvest.","this is what the lord has shown me. behold, he was forming a greyhound, when he first began to grow back food, when, behold, the food was cut down as king.",0.0
76,"Abym ci do wiadomości podał pewność powieści prawdziwych, abyś umiał odnosić słowa prawdy tym, którzy cię posłali.","To teach you truth, reliable words, to give sound answers to the ones who sent you?","that i may bring to you the certainty of true novels, that you may be able to apply the words of truth to those who sent you.",0.0
77,"Któremu odpowiedział pan jego: Nie wstępujmy do miasta cudzoziemców, które nie jest z synów Izraelskich, ale idźmy aż do Gabaa.","His master said to him, ""We won't turn aside into the city of a foreigner, that is not of the children of Israel; but we will pass over to Gibeah.""","and his lord answered, let us not enter into a city of foreigners, which is not of the children of israel, but let us go as far as gibeah.",0.267
78,"Synów z Karyjatyjarymu, z Kafiry i z Beerotu siedm set i czterdzieści i trzy;","The children of Kiriath Arim, Chephirah, and Beeroth, seven hundred forty-three.","the children of karyatiarim, of kaphira, and of beeroth, seven hundred forty-three.",0.32
79,"Izali nie ty, o Boże! któryś nas był odrzucił, a nie wychodziłeś, o Boże! z wojskami naszemi?","Give us help against the enemy, for the help of man is vain.","are you not, o god! who thou hast rejected us, and thou didst not come out, o god! with our troops?",0.0
80,"I były miasta w granicach pokolenia synów Judowych podle granicy Edom ku południowi: Kabseel, i Eder, i Jagur.","The farthest cities of the tribe of the children of Judah toward the border of Edom in the South were Kabzeel, Eder, Jagur,","and there were cities within the bounds of the tribe of the children of judah, by the border of edom southward: kabseel, and eder, and jagur.",0.389
81,I położyli zbroję jego w kościele Astarot; ale ciało jego przybili na murze Betsan.,They put his armor in the house of the Ashtaroth; and they fastened his body to the wall of Beth Shan.,and they put his armor in the temple of astaroth; but they nailed his body to the wall of betsan.,0.485
