,Sentences_from,Sentences_to,Translated_sentences,BLEU
25,"Widzi wiele rzeczy, a wszakże nie zrozumiewa; otworzone ma uszy, wszakże nie słyszy.","You see many things, but don't observe. His ears are open, but he doesn't listen.","He sees many things, and yet he does not understand; he has his ears opened, after all, he does not hear.",0.0
26,"A rzecz im: Tak mówi Pan zastępów, Bóg Izraelski: Oto Ja poślę i przywiodę Nabuchodonozora, króla Babilońskiego, sługę mego i postawię stolicę jego na tych kamieniach, którem skrył: i rozbije majestat swój na nich.","and tell them, Thus says Yahweh of Armies, the God of Israel: Behold, I will send and take Nebuchadnezzar the king of Babylon, my servant, and will set his throne on these stones that I have hidden; and he shall spread his royal pavilion over them.","And the thing to them: Thus saith the Lord of hosts, the God of Israel: Behold, I will send and bring Nebuchadnezzar, the king of Babylon, my servant, and I will set his capital on those stones which he has hidden: and he will smash his majesty upon them.",0.38
27,"A zabiwszy go Mojżesz wziął ze krwi jego, i pomazał nią koniec prawego ucha Aaronowego, i wielki palec prawej ręki jego, także palec wielki prawej nogi jego.","""Speak to the children of Israel, saying, 'You shall eat no fat, of bull, or sheep, or goat.","And having killed him, Moses took from his blood, and smeared with it the end of Aaron's right ear, and the great finger of his right hand, also the great finger of his right leg.",0.0
28,"A gdy było południe, naśmiewał się z nich Elijasz, mówiąc: Wołajcie większym głosem, ponieważ jest bóg; tylko że się albo zamyślił, albo jest zabawny, albo też jest w drodze; albo też śpi, aza ocuci.","It happened at noon, that Elijah mocked them, and said, ""Cry aloud; for he is a god. Either he is musing, or he has gone aside, or he is on a journey, or perhaps he sleeps and must be awakened.""","And when it was noon, Elijah mocked them, saying, Cry out with a greater voice, for there is a god; only that he has either thought, is funny, or is on the way; or he is asleep, aza ocuci.",0.0
29,"Była też jeszcze inna wojna w Gob z Filistynami, kędy zabił Elhana, syna Jaara Oregim, Betlehemczyk, brata Golijatowego z Giet, którego drzewce u włóczni było jako nawój tkacki.","There was again war with the Philistines at Gob; and Elhanan the son of Jaareoregim the Bethlehemite killed Goliath the Gittite's brother, the staff of whose spear was like a weaver's beam.","There was also another war in the Gob with the Philistines, where he killed Elhan, the son of Jaar Oregi, a Bethlehem, the brother of Goliyat of Giet, whose sapling at the spear was as a weaving reel.",0.0
30,"A tak obchodził Salomon na on czas święto zacne, i wszystek Izrael z nim, zgromadzenie wielkie od wejścia do Emat aż do rzeki Egipskiej, przed Panem, Bogiem naszym, przez siedm dni i przez siedm dni, to jest, przez czternaście dni.","So Solomon held the feast at that time, and all Israel with him, a great assembly, from the entrance of Hamath to the brook of Egypt, before Yahweh our God, seven days and seven days, even fourteen days.","And so Solomon celebrated a noble feast for his time, and all Israel with him, a great assembly from the entrance to Emat to the river of Egypt, before the Lord our God, for seven days and for seven days, that is, for fourteen days.",0.367
31,"Tedy rzekł do nich Izrael, ojciec ich: Jeźliże tak być musi, uczyńcież to; nabierzcie najlepszych pożytków ziemi w naczynia wasze, a zanieście mężowi onemu w upominku: trochę balsamu, i trochę miodu, i rzeczy wonnych, i myrry, orzechów terebintowych, i migdałów.","Their father, Israel, said to them, ""If it must be so, then do this. Take from the choice fruits of the land in your bags, and carry down a present for the man, a little balm, a little honey, spices and myrrh, nuts, and almonds;","Then Israel said to them, their father, If it must be so, do it; obtain the best benefits of the earth in your vessels, and bring to your husband as a gift: a little lotion, and some honey, and fragrant things, and myrra, terebertin nuts, and almonds.",0.196
32,"Przetoż polegną młodzieńcy jego na ulicach jego, i wszyscy mężowie waleczni jego wygładzeni będą dnia onego, mówi Pan.","Therefore her young men will fall in her streets, and all her men of war will be brought to silence in that day, says Yahweh.","Wherefore his young men shall fall in his streets, and all his men of valour shall be smoothed out on that day, saith the Lord.",0.0
33,"Jeźli wnijdziemy do miasta, głód w mieście, i pomrzemy tam, a jeźli tu zostaniemy, przecię pomrzemy. Teraz tedy pójdźcie, a zbieżmy do obozu Syryjskiego; jeźli nas żywo zostawią, będziemy żywi; jeźli nas też zabiją, pomrzemy.","If we say, 'We will enter into the city,' then the famine is in the city, and we shall die there. If we sit still here, we also die. Now therefore come, and let us surrender to the army of the Syrians. If they save us alive, we will live; and if they kill us, we will only die.""","If we enter the city, famine in the city, and we die there, and if we stay here, we will die. Now go, then, and let us go to the Syrian camp; if they leave us alive, we will be alive; if they kill us too, we will die.",0.228
34,"Potem rzekł Pan do Mojżesza: Wstąp na tę górę Abarym, a oglądaj ziemię, którąm dał synom Izraelskim.","Yahweh said to Moses, ""Go up into this mountain of Abarim, and see the land which I have given to the children of Israel.","Then the Lord said to Moses, Come up to this mountain of Abarym, and see the land which he gave to the children of Israel.",0.384
35,"I odpowiedział jej Joab, mówiąc: Niedaj, niedaj mi tego Boże, abym miał podwrócić i zburzyć je.","Joab answered, ""Far be it, far be it from me, that I should swallow up or destroy.","And Joab answered her, saying, ""Do not give it to me, God, that I may turn it over and tear them down.""",0.0
36,"Rzekł tedy Balaam do Balaka: Zostaó tu przy całopaleniu twojem, a ja zabieżę tam Panu.","He said to Balak, ""Stand here by your burnt offering, while I meet over there.""","So Balaam said to Balak, ""I will stay here at your burnt burning, and I will kill the Lord there.",0.0
37,"Ci, którzy w nienawiści mają Pana, choć obłudnie, poddaćby się im musieli, i byłby czas ich aż na wieki.","But he would have also fed them with the finest of the wheat. I will satisfy you with honey out of the rock.""","Those who hate the Lord, though hypocritically, would have to submit to them, and there would be time for them forever.",0.0
38,"A Madyjaóczycy sprzedali Józefa do Egiptu Potyfarowi, dworzaninowi Faraonowemu, hetmanowi żołnierstwa.","The Midianites sold him into Egypt to Potiphar, an officer of Pharaoh's, the captain of the guard.","And the Madians sold Joseph to Egypt to Potiphare, the Pharaoh courtier, the soldier's hetman.",0.0
39,"I rzekł Jakób: Przysiążże mi dziś, i przysiągł mu. I sprzedał pierworodztwo swoje Jakóbowi.","Jacob said, ""Swear to me first."" He swore to him. He sold his birthright to Jacob.","And Jacob said, He will sniffer to me today, and he has seduced to him. And he sold his birth birth to Jacob.",0.0
40,"A rzecz: Słuchajcie słowa Pańskiego, królowie Judzcy i obywatele Jeruzalemscy! Tak mówi pan zastępów, Bóg Izraelski: Oto Ja przywiodę złe na to miejsce, o którem ktokolwiek usłyszy, zabrzmi mu w uszach jego.","and say, Hear the word of Yahweh, kings of Judah, and inhabitants of Jerusalem: thus says Yahweh of Armies, the God of Israel, Behold, I will bring evil on this place, which whoever hears, his ears shall tingle.","And the thing: Listen to the word of the Lord, kings of Judica and citizens of Jerusalem! Thus saith the lord of hosts, the God of Israel: Behold, I will bring evil to this place, of which whoever hears will sound in his ears.",0.302
41,"Tedy wziąwszy Achaz srebro i złoto, które się znalazło w domu Pańskim i w skarbach domu królewskiego, posłał dar królowi Assyryjskiemu.","In the thirty-eighth year of Azariah king of Judah, Zechariah the son of Jeroboam reigned over Israel in Samaria six months.","And then, taking Ahaz the silver and gold that was in the house of the Lord and in the treasures of the king's house, he sent a gift to the King of Assyria.",0.0
42,"Książę Kienaz, książę Teman, książę Mabsar,","chief Kenaz, chief Teman, chief Mibzar,","Prince Kienaz, Prince Teman, Prince Mabsar,",0.0
43,"Jako trzodę na ofiary, jako trzodę Jeruzalemską na święta jego uroczyste, tak spustoszone miasta będą napełnione trzodami ludzi; i dowiedzą się, żem Ja Pan.","As the flock for sacrifice, as the flock of Jerusalem in her appointed feasts, so shall the waste cities be filled with flocks of men; and they shall know that I am Yahweh.","As a flock for sacrifices, as Jerusalem's flock for its solemn feasts, so the desolate cities will be filled with the flocks of men; and they will know that I am the Lord.",0.261
44,"I usłuchał Benadad króla Azy; a posławszy hetmany z wojski, które miał przeciw miastom Izraelskim, zburzył Hijon i Dan i Abelbetmaachę, i wszystko Cynnerot, i wszystkę ziemię Neftalim.","Ben Hadad listened to king Asa, and sent the captains of his armies against the cities of Israel, and struck Ijon, and Dan, and Abel Beth Maacah, and all Chinneroth, with all the land of Naphtali.","And he obeyed Benadad king Aza; and having sent hetmans from the army which he had against the cities of Israel, he destroyed Hijon and Dan and Abelbetmaacha, and all Cynnerot, and all the land of Nephthlim.",0.216
45,"Ale Manases zwiódł Judę i obywateli Jeruzalemskich, tak iż się gorzej sprawowali niż narody, które Pan wygładził przed obliczem synów Izraelskich.","After this, Sennacherib king of Assyria sent his servants to Jerusalem, (now he was before Lachish, and all his power with him), to Hezekiah king of Judah, and to all Judah who were at Jerusalem, saying,","But Manases deceived Judah and the citizens of Jerusalem, so that they performed worse than the nations which the Lord had smoothed before the children of Israel.",0.0
46,"Przetoż mi żywot omierzł; bo mi się nie podoba żadna rzecz, która się dzieje pod słońcem; albowiem wszystkie są marnością, i utrapieniem ducha.","So I hated life, because the work that is worked under the sun was grievous to me; for all is vanity and a chasing after wind.",So my life was metered; because I don't like any thing that happens under the sun; for they are all vanities and afflictions of the spirit.,0.0
47,"Tedy podniósłszy Aaron ręce swe do ludu błogosławił im, a zstąpił od ofiarowania ofiary za grzech, i ofiary całopalenia, i ofiary spokojnej.","He presented the other ram, the ram of consecration: and Aaron and his sons laid their hands on the head of the ram.","And then, raising his hands to the people, Aaron blessed them, and descended from the sacrifice of the sacrifice for sin, and the sacrifice of burnt offering, and the peaceful sacrifice.",0.0
48,"Ale odpowiedziawszy Jozue, syn Nunów, sługa Mojżeszów, jeden z młodzieńców jego, rzekł: Panie mój Mojżeszu, zabroó im.","Joshua the son of Nun, the servant of Moses, one of his chosen men, answered, ""My lord Moses, forbid them!""","But when Joshua answered, the son of the Nuns, the servant of Moses, one of his youths, said, Lord my Moses, forbid them.",0.387
49,"I urosną na pałacach ich ciernie, pokrzywy i oset na zamkach ich; i będzie przybytkiem smoków, a mieszkaniem strusiów.","Thorns will come up in its palaces, nettles and thistles in its fortresses; and it will be a habitation of jackals, a court for ostriches.","And their thorns, nettles and thistles will grow in the palaces of their castles; and will be the dwelling place of dragons, and the dwelling place of ostriches.",0.0
50,"Kto tedy jest między wami ze wszystkiego ludu jego, z tym niech będzie Bóg jego, a ten niech idzie do Jeruzalemu, które jest w Judztwie, a niech buduje dom Pana, Boga Izraelskiego; onci jest Bóg, który jest w Jeruzalemie.","Whoever there is among you of all his people, may his God be with him, and let him go up to Jerusalem, which is in Judah, and build the house of Yahweh, the God of Israel (he is God), which is in Jerusalem.","Whoever is among you of all his people, let his God be with this, and let him go to Jerusalem, which is in Judah, and build the house of the Lord God Israel; there is a God who is in Jerusalem.",0.533
51,"Gdyż rozniecę ogieó w Egipcie, Syn bolejąc boleć będzie, i No rozwalone będzie, a Nof na każdy dzień udręczone będzie.","I will set a fire in Egypt: Sin shall be in great anguish, and No shall be broken up; and Memphis [shall have] adversaries in the daytime.","For I will stir up the ogieó in Egypt, the Son will grieve, and No will be smashed, and Nof will be tormented every day.",0.0
52,"I przewiódł mię przez nie w około a w około, a oto było ich bardzo wiele na onem polu, a oto były bardzo suche.","He caused me to pass by them all around: and behold, there were very many in the open valley; and behold, they were very dry.","And he led me through them about and around, and here there were a lot of them in the field, and here they were very dry.",0.147
53,"A synom Kaatowym, pozostałym z rodzaju tegoż pokolenia, dostało się w połowie pokolenia Manasesowego losem miast dziesięć.","the son of Amzi, the son of Bani, the son of Shemer,","And the sons of Kaath, the rest of the genus of that generation, were given ten cities in the middle of the tribe of Manases.",0.0
54,"Cić mówili do Faraona, króla Egipskiego, aby wyprowadzili syny Izraelskie z Egiptu; toć jest ten Mojżesz i Aaron.","These are those who spoke to Pharaoh king of Egypt, to bring out the children of Israel from Egypt. These are that Moses and Aaron.","The Cić spoke to Pharaoh, king of Egypt, to lead the sons of Israel out of Egypt; that's Moses and Aaron.",0.321
55,"I rzekł: Błogosławiony Pan, Bóg Izraelski, który mówił usty swemi do Dawida, ojca mego, i wypełnił to skutecznie, mówiąc:","He said, ""Blessed be Yahweh, the God of Israel, who spoke with his mouth to David my father, and has with his hands fulfilled it, saying,","And he said, Blessed is the Lord God of Israel, who spoke with his mouth to David my father, and fulfilled it effectively, saying:",0.563
56,"Otoś ich wiele uczył, i ręceś mdłe potwierdzał.","Behold, you have instructed many, you have strengthened the weak hands.","You taught them a lot, and his hands were insim.",0.0
57,"A tak teraz jeźliście prawdziwie a szczerze uczynili, obrawszy sobie królem Abimelecha; a jeźliście się dobrze obeszli z Jerobaalem i z domem jego, a jeźliście podług dobrodziejstw ręki jego uczynili z nim;","""Now therefore, if you have dealt truly and righteously, in that you have made Abimelech king, and if you have dealt well with Jerubbaal and his house, and have done to him according to the deserving of his hands","And so now you have truly and sincerely done, having chosen Abimelech as king; and if ye have ye have ye well eaten Jerobaal and his house, and if ye have done according to the benefits of his hand, they have done with him;",0.136
58,"Przetoż jako płomieó ogniowy pożera parzdzieże, i jako płomieó plewy trawi: tak korzeń ich będzie jako zgnilizna, a kwiat ich jako proch ku górze pójdzie; albowiem odrzucili zakon Pana zastępów, a wyrokiem świętego Izraelskiego pogardzili.","Therefore as the tongue of fire devours the stubble, and as the dry grass sinks down in the flame, so their root shall be as rottenness, and their blossom shall go up as dust; because they have rejected the law of Yahweh of Armies, and despised the word of the Holy One of Israel.","Therefore, as flames of fire it devours the parsages, and as flames it consumes the chaf: so shall their root be as rot, and their flower as dust shall go upwards; for they rejected the law of the Lord of hosts, and despised the judgment of the saint of Israel.",0.122
59,"Tedy rzekł Elijakim, syn Helkijaszowy, i Sobna, i Joach do Rabsacesa: Proszę mów do sług twoich po syryjsku, boć rozumiemy; a nie mów z nami po żydowsku, gdzie słyszy lud, który jest na murze.","Therefore they spoke to the king of Assyria, saying, ""The nations which you have carried away, and placed in the cities of Samaria, don't know the law of the god of the land. Therefore he has sent lions among them, and behold, they kill them, because they don't know the law of the god of the land.""","Then said Eliyakim, the son of Helkijash, and Sobna, and Joach to Rabsaces, ""Please speak to your servants in Syriac, for we understand; and do not speak with us in Jewish, where you hear the people who are on the wall.",0.0
60,"I wyrzezał na deszczkach po krańcach jego, i po listwowaniach jego Cherubiny, lwy, i palmy, jedno podle drugiego, po każdem przydaniu w około.","On the plates of its stays, and on its panels, he engraved cherubim, lions, and palm trees, according to the space of each, with wreaths all around.","And he slaughtered on the rains at the ends of his, and after the slats of his Cherubs, lions, and palm trees, one wicked of the other, after each application in about.",0.102
61,"A czasu, któregośmy chodzili od Kades Barne, ażeśmy się przeprawili przez potok Zared, było trzydzieści i osiem lat, aż wyginął wszystek on naród mężów walecznych z obozu, jako im był przysiągł Pan.","The days in which we came from Kadesh Barnea, until we had come over the brook Zered, were thirty-eight years; until all the generation of the men of war were consumed from the midst of the camp, as Yahweh swore to them.","And the time which we walked from Kades Barne to cross the stream of Zared was thirty and eight years, until all the nation of men of valour from the camp perished, as the Lord had sought to them.",0.106
62,"Nie wywrócisz sądu przychodniowi, ani sierocie, ani weźmiesz w zastawie szaty wdowy;","There shall be no prostitute of the daughters of Israel, neither shall there be a sodomite of the sons of Israel.","You will not overturn the judgment of the dispenser, nor the orphan, nor will you take the robes of the widow as a pledge;",0.0
63,"Jam uczynił ziemię, także człowieka i bydlęta, którekolwiek są na obliczu ziemi, mocą swoją wielką i ramieniem swojem wyciągnionem: przeto ja daję temu, który się podoba oczom moim.","I have made the earth, the men and the animals that are on the surface of the earth, by my great power and by my outstretched arm; and I give it to whom it seems right to me.","I have made the earth, including man and cattle, whichever are on the face of the earth, with my great power and my arm stretched out: therefore I give to him who pleases my eyes.",0.234
64,"Pokądże się nie odwrócisz odemnie? a nie zaniechasz mię, ażbym przełknął ślinę moję?","How long will you not look away from me, nor leave me alone until I swallow down my spittle?",Why don't you turn your back on me? and you will not neglect me until I swallow my saliva?,0.0
65,"Rzekł potem Bóg do Jakóba: Wstań, wstąp do Betela, a mieszkaj tam, i uczyń tam ołtarz Bogu, któryć się ukazał, gdyś uciekał przed obliczem Ezawa, brata twego.","God said to Jacob, ""Arise, go up to Bethel, and live there. Make there an altar to God, who appeared to you when you fled from the face of Esau your brother.""","Then God said to Jacob, ""Arise, come to Bethel, and dwell there, and make an altar there to the God who appeared when he fled before the face of Esau, your brother.",0.368
66,"Tak mówi Pan zastępów: Jeszcze będzie na tem miejscu pustem, na którem niemasz ani człowieka, ani bydlęcia, i we wszystkich miastach jego mieszkanie pasterzy, gdzieby chowali trzody;","Thus says Yahweh of Armies: Yet again shall there be in this place, which is waste, without man and without animal, and in all its cities, a habitation of shepherds causing their flocks to lie down.","Thus saith the Lord of hosts: There will still be an empty place in this place, on which you have neither man nor cattle, and in all cities his dwelling place of shepherds, where they would raise flocks;",0.0
67,"Tedy zawołał Salomona, syna swego, a przykazał mu, aby zbudował dom Panu, Bogu Izraelskiemu.","Then he called for Solomon his son, and commanded him to build a house for Yahweh, the God of Israel.","Then he called Solomon, his son, and commanded him to build a house to the Lord God of Israel.",0.604
68,"Słuchajże tego pilnie, Ijobie! zastanów się, a uważaj dziwne sprawy Boże.","""Listen to this, Job. Stand still, and consider the wondrous works of God.","Listen to this urgently, Job! think about it, and beware of strange things of God.",0.0
69,"Wodyś spracowanemu nie podał, a głodnemu odmówiłeś chleba.","You haven't given water to the weary to drink, and you have withheld bread from the hungry.","You did not give water to the labored, and to the hungry you refused bread.",0.0
70,"Tamar zasię, niewiastka jego, urodziła mu Faresa i Zarę. Wszystkich synów Judowych pięć.",Tamar his daughter-in-law bore him Perez and Zerah. All the sons of Judah were five.,"Tamar, his woman, bore him Fares and Zara. All the sons of Judah five.",0.332
71,"Jednak Farao obciążył serce swe i tym razem, a nie wypuścił ludu.","Pharaoh said, ""I will let you go, that you may sacrifice to Yahweh your God in the wilderness, only you shall not go very far away. Pray for me.""","But Farao burdened his heart this time, and did not let the people go.",0.0
72,"A inne sprawy Manachemowe, i cokolwiek czynił, napisane są w kronikach o królach Izraelskich.","All the people of Judah took Azariah, who was sixteen years old, and made him king in the place of his father Amaziah.","And the other things of Manachem, and whatever he did, are written in the chronicles of the kings of Israel.",0.0
73,"Wywyższy się ręka twoja nad nieprzyjaciołmi twoimi, a wszyscy przeciwnicy twoi wykorzenieni będą.","The remnant of Jacob will be among the nations, in the midst of many peoples, like a lion among the animals of the forest, like a young lion among the flocks of sheep; who, if he goes through, treads down and tears in pieces, and there is no one to deliver.","Your hand will be exalted over your enemies, and all your opponents will be uprooted.",0.0
74,"Ale Barak gonił wozy i wojsko aż do Haroset pogańskiego; i poległo wszystko wojsko Sysarowe od ostrza miecza, tak iż z nich i jeden nie został.","But Barak pursued after the chariots, and after the army, to Harosheth of the Gentiles: and all the army of Sisera fell by the edge of the sword; there was not a man left.","But Barak chased the wagons and the army as far as the pagan Haroset; and all the troops of Sysar fell from the blade of the sword, so that of them and one did not stay.",0.0
75,"To mi ukazał panujący Pan. Oto tworzył szaraóczę, gdy najpierwej począł odrastać potraw, gdy oto potraw był po pokoszeniu królewskiem.","Thus the Lord Yahweh showed me: and behold, he formed locusts in the beginning of the shooting up of the latter growth; and behold, it was the latter growth after the king's harvest.","This is what the reigning Lord showed me. Behold, he created a gray when he first began to grow back the dishes, when he was after the royal meal.",0.0
76,"Abym ci do wiadomości podał pewność powieści prawdziwych, abyś umiał odnosić słowa prawdy tym, którzy cię posłali.","To teach you truth, reliable words, to give sound answers to the ones who sent you?","That I may inform you of the certainty of true novels, that you may be able to relate the words of truth to those who sent you.",0.0
77,"Któremu odpowiedział pan jego: Nie wstępujmy do miasta cudzoziemców, które nie jest z synów Izraelskich, ale idźmy aż do Gabaa.","His master said to him, ""We won't turn aside into the city of a foreigner, that is not of the children of Israel; but we will pass over to Gibeah.""","To whom you answered him: Let us not enter the city of foreigners, which is not of the sons of Israel, but let us go all the way to Gabaa.",0.153
78,"Synów z Karyjatyjarymu, z Kafiry i z Beerotu siedm set i czterdzieści i trzy;","The children of Kiriath Arim, Chephirah, and Beeroth, seven hundred forty-three.","Sons of Karyatyaryarya, of Kafira and Beersot, siedm set and forty and three;",0.0
79,"Izali nie ty, o Boże! któryś nas był odrzucił, a nie wychodziłeś, o Boże! z wojskami naszemi?","Give us help against the enemy, for the help of man is vain.","Izali not you, oh God! who rejected us, and you did not go out, O God! with our troops?",0.0
