,Sentences_from,Sentences_to,Translated_sentences,BLEU
18,"Zatem podniósł Mojżesz rękę swoję, i uderzył w skałę laską swą dwa kroć, a wyszły wody obfite i piło ono mnóstwo, i bydło ich.","Moses lifted up his hand, and struck the rock with his rod twice: and water came forth abundantly, and the congregation drank, and their livestock.","So he raised Moses his hand, and he hit the rock with his cane two times, and the waters plentiful came out, and he drank plenty, and their cattle.",0.153
19,Na to jeszcze mówiąc do niego Abraham rzekł: A jeźliby się ich tam znalazło czterdzieści? i odpowiedział: Nie uczynię nic dla tych czterdziestu.,"He spoke to him yet again, and said, ""What if there are forty found there?"" He said, ""I will not do it for the forty's sake.""","To say to him, Abraham said, and they would have gone there forty? and replied: I will do nothing for those forty.",0.0
20,"Wszystkich do haóby przywiedzie przez lud, który im nie będzie ku dogodzie, ani ku pomocy, ani ku pożytkowi, ale tylko ku zelżywości i ku haóbie.","They shall all be ashamed because of a people that can't profit them, that are not a help nor profit, but a shame, and also a reproach.""","He will come all to the haóba by a people who will not be to their lives, neither to their aid nor to their benefit, but only to their delight and to their haóba.",0.0
21,"Jeźliże tak, jako inni ludzie umierają, pomrą ci, a zwykłem innych ludzi karaniem, karani będą, nie posłał mię Pan;","If these men die the common death of all men, or if they be visited after the visitation of all men; then Yahweh hasn't sent me.","If so, as other people die, they will die to you, and I used to punish other people, punish will be punished, not sent me by the Lord;",0.0
22,"Wziąłlibym skrzydła rannej zorzy, abym mieszkał na koócu morza,","If I take the wings of the dawn, and settle in the uttermost parts of the sea;","I would take the wings of the wounded aurora to live on the sea,",0.255
23,"A gdy Samuel wejrzał na Saula, rzekł mu Pan. Otóż mąż, o którymemci powiedział; tenci będzie panował nad ludem moim.","When Samuel saw Saul, Yahweh said to him, ""Behold, the man of whom I spoke to you! this same shall have authority over my people.""","And when Samuel looked upon Saul, the LORD said to him. Well, the husband of which he said; the tenci will reign over my people.",0.0
24,Oczy moje ustawicznie patrzą na Pana; albowiem on wywodzi z sieci nogi moje.,"My eyes are ever on Yahweh, for he will pluck my feet out of the net.",My eyes continue to look at the Lord; for he derives from the web my legs.,0.0
25,"Widzi wiele rzeczy, a wszakże nie zrozumiewa; otworzone ma uszy, wszakże nie słyszy.","You see many things, but don't observe. His ears are open, but he doesn't listen.","He sees a lot of things, and after all he does not understand; the open one has ears, but he does not hear.",0.0
26,"A rzecz im: Tak mówi Pan zastępów, Bóg Izraelski: Oto Ja poślę i przywiodę Nabuchodonozora, króla Babilońskiego, sługę mego i postawię stolicę jego na tych kamieniach, którem skrył: i rozbije majestat swój na nich.","and tell them, Thus says Yahweh of Armies, the God of Israel: Behold, I will send and take Nebuchadnezzar the king of Babylon, my servant, and will set his throne on these stones that I have hidden; and he shall spread his royal pavilion over them.","And to them, So says the Lord of the deputies, God of Israel: Behold I will send and bring Nebuchadnezzar, King of Babylonian, my servant, and I will put his capital upon those stones which he hid: and he will break down his majesty upon them.",0.229
27,"A zabiwszy go Mojżesz wziął ze krwi jego, i pomazał nią koniec prawego ucha Aaronowego, i wielki palec prawej ręki jego, także palec wielki prawej nogi jego.","""Speak to the children of Israel, saying, 'You shall eat no fat, of bull, or sheep, or goat.","And having killed him Moses took from his blood, and anointed it the end of Aaron's right ear, and the great finger of his right hand, also the great finger of his right leg.",0.0
28,"A gdy było południe, naśmiewał się z nich Elijasz, mówiąc: Wołajcie większym głosem, ponieważ jest bóg; tylko że się albo zamyślił, albo jest zabawny, albo też jest w drodze; albo też śpi, aza ocuci.","It happened at noon, that Elijah mocked them, and said, ""Cry aloud; for he is a god. Either he is musing, or he has gone aside, or he is on a journey, or perhaps he sleeps and must be awakened.""","And when it was noon, Elijah made fun of them, saying: Cue with a greater voice, because there is a god; except that he has either thought or is funny, or he is also on his way; or he is asleep, aza ocuci.",0.0
29,"Była też jeszcze inna wojna w Gob z Filistynami, kędy zabił Elhana, syna Jaara Oregim, Betlehemczyk, brata Golijatowego z Giet, którego drzewce u włóczni było jako nawój tkacki.","There was again war with the Philistines at Gob; and Elhanan the son of Jaareoregim the Bethlehemite killed Goliath the Gittite's brother, the staff of whose spear was like a weaver's beam.","There was also another war in Gob with the Philistines, the hens killed Elhan, son of Jaar Oregim, Bethlehemian, brother of Goliyat from Giet, whose trees at the spear were as a weaving aisle.",0.0
30,"A tak obchodził Salomon na on czas święto zacne, i wszystek Izrael z nim, zgromadzenie wielkie od wejścia do Emat aż do rzeki Egipskiej, przed Panem, Bogiem naszym, przez siedm dni i przez siedm dni, to jest, przez czternaście dni.","So Solomon held the feast at that time, and all Israel with him, a great assembly, from the entrance of Hamath to the brook of Egypt, before Yahweh our God, seven days and seven days, even fourteen days.","And so Solomon celebrated for him the time of the holy holiday, and all Israel with him, the great congregation from the entrance to the Emat up to the river of Egypt, before the Lord, our God, for seven days and for seven days, that is, for fourteen days.",0.174
31,"Tedy rzekł do nich Izrael, ojciec ich: Jeźliże tak być musi, uczyńcież to; nabierzcie najlepszych pożytków ziemi w naczynia wasze, a zanieście mężowi onemu w upominku: trochę balsamu, i trochę miodu, i rzeczy wonnych, i myrry, orzechów terebintowych, i migdałów.","Their father, Israel, said to them, ""If it must be so, then do this. Take from the choice fruits of the land in your bags, and carry down a present for the man, a little balm, a little honey, spices and myrrh, nuts, and almonds;","Thedy said unto them Israel, their father, if it must be so, do so; take the best use of the earth into your dishes, and take it to your husband in gift: a little lotion, and a little honey, and a myrry, terebin nuts, and almonds.",0.169
32,"Przetoż polegną młodzieńcy jego na ulicach jego, i wszyscy mężowie waleczni jego wygładzeni będą dnia onego, mówi Pan.","Therefore her young men will fall in her streets, and all her men of war will be brought to silence in that day, says Yahweh.","Him's youths will fall on his streets, and all his brave husbands will be smoothed by his day, says the LORD.",0.0
33,"Jeźli wnijdziemy do miasta, głód w mieście, i pomrzemy tam, a jeźli tu zostaniemy, przecię pomrzemy. Teraz tedy pójdźcie, a zbieżmy do obozu Syryjskiego; jeźli nas żywo zostawią, będziemy żywi; jeźli nas też zabiją, pomrzemy.","If we say, 'We will enter into the city,' then the famine is in the city, and we shall die there. If we sit still here, we also die. Now therefore come, and let us surrender to the army of the Syrians. If they save us alive, we will live; and if they kill us, we will only die.""","If we go into the city, famine in the city, and we go down there, and we stay here, we'll break. Now go, and let us converge to the Syrian camp; the riders will leave us alive, we will be alive; the riders will kill us too, we will die.",0.176
34,"Potem rzekł Pan do Mojżesza: Wstąp na tę górę Abarym, a oglądaj ziemię, którąm dał synom Izraelskim.","Yahweh said to Moses, ""Go up into this mountain of Abarim, and see the land which I have given to the children of Israel.","Then the LORD said unto Moses, Enter this Mount Abarym, and watch the land he gave to the sons of Israel.",0.0
35,"I odpowiedział jej Joab, mówiąc: Niedaj, niedaj mi tego Boże, abym miał podwrócić i zburzyć je.","Joab answered, ""Far be it, far be it from me, that I should swallow up or destroy.","And Joab replied to her, saying, Don't give me this God, so that I should turn up and tear them down.",0.0
36,"Rzekł tedy Balaam do Balaka: Zostaó tu przy całopaleniu twojem, a ja zabieżę tam Panu.","He said to Balak, ""Stand here by your burnt offering, while I meet over there.""","Then Balaam said to Balak, I will stay here with your burnt, and I will take the Lord there.",0.0
37,"Ci, którzy w nienawiści mają Pana, choć obłudnie, poddaćby się im musieli, i byłby czas ich aż na wieki.","But he would have also fed them with the finest of the wheat. I will satisfy you with honey out of the rock.""","Those who in hatred have the Lord, though hypocritical, would surrender to them, and would be their time until ever.",0.0
38,"A Madyjaóczycy sprzedali Józefa do Egiptu Potyfarowi, dworzaninowi Faraonowemu, hetmanowi żołnierstwa.","The Midianites sold him into Egypt to Potiphar, an officer of Pharaoh's, the captain of the guard.","And the Madyaós sold Joseph to Egypt to Potyfare, Pharaonic's courtier, a hetman of the troop.",0.0
39,"I rzekł Jakób: Przysiążże mi dziś, i przysiągł mu. I sprzedał pierworodztwo swoje Jakóbowi.","Jacob said, ""Swear to me first."" He swore to him. He sold his birthright to Jacob.","And Jakob said, He will book me today, and swore to him. And he sold his first parlance to Jakób.",0.0
40,"A rzecz: Słuchajcie słowa Pańskiego, królowie Judzcy i obywatele Jeruzalemscy! Tak mówi pan zastępów, Bóg Izraelski: Oto Ja przywiodę złe na to miejsce, o którem ktokolwiek usłyszy, zabrzmi mu w uszach jego.","and say, Hear the word of Yahweh, kings of Judah, and inhabitants of Jerusalem: thus says Yahweh of Armies, the God of Israel, Behold, I will bring evil on this place, which whoever hears, his ears shall tingle.","And the thing: Hear the word of the Lord, the kings of Judean and the citizens of Jerusalemese! So say the deputies, God of Israel: Behold I will bring evil to this place, for which anyone hears will sound in his ears.",0.276
41,"Tedy wziąwszy Achaz srebro i złoto, które się znalazło w domu Pańskim i w skarbach domu królewskiego, posłał dar królowi Assyryjskiemu.","In the thirty-eighth year of Azariah king of Judah, Zechariah the son of Jeroboam reigned over Israel in Samaria six months.","Tedy, having taken Achaz silver and gold, which had been found in the house of the Lord and in the treasures of the royal house, sent a gift to the Assyrian king.",0.0
42,"Książę Kienaz, książę Teman, książę Mabsar,","chief Kenaz, chief Teman, chief Mibzar,","Prince Kienaz, Prince of Teman, Prince Mabsar,",0.0
43,"Jako trzodę na ofiary, jako trzodę Jeruzalemską na święta jego uroczyste, tak spustoszone miasta będą napełnione trzodami ludzi; i dowiedzą się, żem Ja Pan.","As the flock for sacrifice, as the flock of Jerusalem in her appointed feasts, so shall the waste cities be filled with flocks of men; and they shall know that I am Yahweh.","As a pig on the sacrifices, as the flock of Jerusalem for its solemn feasts, such ravaged cities will be filled with the fists of men; and they will learn that I the Lord.",0.239
44,"I usłuchał Benadad króla Azy; a posławszy hetmany z wojski, które miał przeciw miastom Izraelskim, zburzył Hijon i Dan i Abelbetmaachę, i wszystko Cynnerot, i wszystkę ziemię Neftalim.","Ben Hadad listened to king Asa, and sent the captains of his armies against the cities of Israel, and struck Ijon, and Dan, and Abel Beth Maacah, and all Chinneroth, with all the land of Naphtali.","And he listened to Benadad King Aza; and more famous the Hetmans of the army, which he had against the cities of Israel, he demolished Hijon and Dan and Abelbetmaacha, and all Cynnerot, and all the land of Nephthalim.",0.214
45,"Ale Manases zwiódł Judę i obywateli Jeruzalemskich, tak iż się gorzej sprawowali niż narody, które Pan wygładził przed obliczem synów Izraelskich.","After this, Sennacherib king of Assyria sent his servants to Jerusalem, (now he was before Lachish, and all his power with him), to Hezekiah king of Judah, and to all Judah who were at Jerusalem, saying,","But the Manases failed Judah and the citizens of Jerusalem, so that they performed worse than the nations that the Lord smoothed before the face of the sons of Israel.",0.0
46,"Przetoż mi żywot omierzł; bo mi się nie podoba żadna rzecz, która się dzieje pod słońcem; albowiem wszystkie są marnością, i utrapieniem ducha.","So I hated life, because the work that is worked under the sun was grievous to me; for all is vanity and a chasing after wind.","So my life is dead; for I do not like any thing that goes under the sun; for they are all mischievousness, and the affliction of the spirit.",0.0
47,"Tedy podniósłszy Aaron ręce swe do ludu błogosławił im, a zstąpił od ofiarowania ofiary za grzech, i ofiary całopalenia, i ofiary spokojnej.","He presented the other ram, the ram of consecration: and Aaron and his sons laid their hands on the head of the ram.","Tedy raised Aaron his hands to the people blessed them, and descended from offering the sacrifice for sin, and the sacrifice of burnt, and the sacrifice of serene.",0.0
48,"Ale odpowiedziawszy Jozue, syn Nunów, sługa Mojżeszów, jeden z młodzieńców jego, rzekł: Panie mój Mojżeszu, zabroó im.","Joshua the son of Nun, the servant of Moses, one of his chosen men, answered, ""My lord Moses, forbid them!""","But Joshua, the son of the Nuns, a servant of Moses, one of his youths, said, My Lord Moses, he took them.",0.394
49,"I urosną na pałacach ich ciernie, pokrzywy i oset na zamkach ich; i będzie przybytkiem smoków, a mieszkaniem strusiów.","Thorns will come up in its palaces, nettles and thistles in its fortresses; and it will be a habitation of jackals, a court for ostriches.","And they will grow on the palaces their thorns, nettles and thistles on their castles; and will be the tabernacle of dragons, and the dwelling of ostriches.",0.0
50,"Kto tedy jest między wami ze wszystkiego ludu jego, z tym niech będzie Bóg jego, a ten niech idzie do Jeruzalemu, które jest w Judztwie, a niech buduje dom Pana, Boga Izraelskiego; onci jest Bóg, który jest w Jeruzalemie.","Whoever there is among you of all his people, may his God be with him, and let him go up to Jerusalem, which is in Judah, and build the house of Yahweh, the God of Israel (he is God), which is in Jerusalem.","Whosoever is between you of all his people, with it be his God, and let him go to Jerusalem, which is in Judah, and let him build the house of the Lord, the God of Israel; he is God who is in Jerusalem.",0.506
51,"Gdyż rozniecę ogieó w Egipcie, Syn bolejąc boleć będzie, i No rozwalone będzie, a Nof na każdy dzień udręczone będzie.","I will set a fire in Egypt: Sin shall be in great anguish, and No shall be broken up; and Memphis [shall have] adversaries in the daytime.","For I will uncover the colt in Egypt, the Son hurts, and No will be smashed, and Nof will be tormented for every day.",0.0
52,"I przewiódł mię przez nie w około a w około, a oto było ich bardzo wiele na onem polu, a oto były bardzo suche.","He caused me to pass by them all around: and behold, there were very many in the open valley; and behold, they were very dry.","I foresaw me through them in about and in about, and there were very many of them in the field, and behold they were very dry.",0.309
53,"A synom Kaatowym, pozostałym z rodzaju tegoż pokolenia, dostało się w połowie pokolenia Manasesowego losem miast dziesięć.","the son of Amzi, the son of Bani, the son of Shemer,","And the sons of Kaat, others of the kind of this generation, got in the middle of the Manassian generation the fate of the cities ten.",0.0
54,"Cić mówili do Faraona, króla Egipskiego, aby wyprowadzili syny Izraelskie z Egiptu; toć jest ten Mojżesz i Aaron.","These are those who spoke to Pharaoh king of Egypt, to bring out the children of Israel from Egypt. These are that Moses and Aaron.","They said to Pharaoh, King of Egypt, to bring the sons of Israel out of Egypt; this is Moses and Aaron.",0.321
55,"I rzekł: Błogosławiony Pan, Bóg Izraelski, który mówił usty swemi do Dawida, ojca mego, i wypełnił to skutecznie, mówiąc:","He said, ""Blessed be Yahweh, the God of Israel, who spoke with his mouth to David my father, and has with his hands fulfilled it, saying,","And he said, Blessed the Lord, God of Israel, who spoke the mouth of the swemi to David, my father, and fulfilled it effectively, saying:",0.353
56,"Otoś ich wiele uczył, i ręceś mdłe potwierdzał.","Behold, you have instructed many, you have strengthened the weak hands.","Then he taught them a lot, and he confirmed the hands of the bland.",0.0
57,"A tak teraz jeźliście prawdziwie a szczerze uczynili, obrawszy sobie królem Abimelecha; a jeźliście się dobrze obeszli z Jerobaalem i z domem jego, a jeźliście podług dobrodziejstw ręki jego uczynili z nim;","""Now therefore, if you have dealt truly and righteously, in that you have made Abimelech king, and if you have dealt well with Jerubbaal and his house, and have done to him according to the deserving of his hands","And so now you have ridden truly and sincerely done, having ringed yourself the king of Abimelech; and you have ridden well with Jerobaal and his house, and you have ridden the merits of his hand have done with him;",0.122
58,"Przetoż jako płomieó ogniowy pożera parzdzieże, i jako płomieó plewy trawi: tak korzeń ich będzie jako zgnilizna, a kwiat ich jako proch ku górze pójdzie; albowiem odrzucili zakon Pana zastępów, a wyrokiem świętego Izraelskiego pogardzili.","Therefore as the tongue of fire devours the stubble, and as the dry grass sinks down in the flame, so their root shall be as rottenness, and their blossom shall go up as dust; because they have rejected the law of Yahweh of Armies, and despised the word of the Holy One of Israel.","Hence, as a fire flame, devours the scavenges, and as a flame of the chaff digests: so the root of them will be as rot, and the flower of them as gunpowder towards the top will go; for they have rejected the order of the Lord of the deputies, and by the judgment of the holy Israel despised.",0.093
59,"Tedy rzekł Elijakim, syn Helkijaszowy, i Sobna, i Joach do Rabsacesa: Proszę mów do sług twoich po syryjsku, boć rozumiemy; a nie mów z nami po żydowsku, gdzie słyszy lud, który jest na murze.","Therefore they spoke to the king of Assyria, saying, ""The nations which you have carried away, and placed in the cities of Samaria, don't know the law of the god of the land. Therefore he has sent lions among them, and behold, they kill them, because they don't know the law of the god of the land.""","Tedy said Elijah, son of Helkiah, and Sobna, and Joach unto Rabsaces, please speak to thy servants in Syrian; we are afraid we understand; and do not speak Jewish with us, where the people who are on the wall hears.",0.0
60,"I wyrzezał na deszczkach po krańcach jego, i po listwowaniach jego Cherubiny, lwy, i palmy, jedno podle drugiego, po każdem przydaniu w około.","On the plates of its stays, and on its panels, he engraved cherubim, lions, and palm trees, according to the space of each, with wreaths all around.","And renounced on the rains at the ends of his, and after the slatings of his Cherubina, lions, and palm trees, one vile of another, after every use in about.",0.105
61,"A czasu, któregośmy chodzili od Kades Barne, ażeśmy się przeprawili przez potok Zared, było trzydzieści i osiem lat, aż wyginął wszystek on naród mężów walecznych z obozu, jako im był przysiągł Pan.","The days in which we came from Kadesh Barnea, until we had come over the brook Zered, were thirty-eight years; until all the generation of the men of war were consumed from the midst of the camp, as Yahweh swore to them.","And the time we walked from the Kades Barne, that we crossed the stream of Zared, was thirty and eight years, until all the men of brave husbands of the camp died out, as they were the Lord swore.",0.124
62,"Nie wywrócisz sądu przychodniowi, ani sierocie, ani weźmiesz w zastawie szaty wdowy;","There shall be no prostitute of the daughters of Israel, neither shall there be a sodomite of the sons of Israel.","You will not return the court to the dispensary, or the orphan, or take the widow's robe in the lien;",0.0
63,"Jam uczynił ziemię, także człowieka i bydlęta, którekolwiek są na obliczu ziemi, mocą swoją wielką i ramieniem swojem wyciągnionem: przeto ja daję temu, który się podoba oczom moim.","I have made the earth, the men and the animals that are on the surface of the earth, by my great power and by my outstretched arm; and I give it to whom it seems right to me.","I have made the earth, also man and cattle, whomever they are on the face of the earth, with his great power and his arm his outstretched: so I give him who pleases to my eyes.",0.199
64,"Pokądże się nie odwrócisz odemnie? a nie zaniechasz mię, ażbym przełknął ślinę moję?","How long will you not look away from me, nor leave me alone until I swallow down my spittle?",Don't you turn around? And you won't abandon me to swallow my saliva?,0.0
65,"Rzekł potem Bóg do Jakóba: Wstań, wstąp do Betela, a mieszkaj tam, i uczyń tam ołtarz Bogu, któryć się ukazał, gdyś uciekał przed obliczem Ezawa, brata twego.","God said to Jacob, ""Arise, go up to Bethel, and live there. Make there an altar to God, who appeared to you when you fled from the face of Esau your brother.""","Then Allah said unto Jacob, Arise, ascend to Betel, and dwell there, and make there an altar to God, who appeared to have once escaped from the face of Esau, thy brother.",0.399
66,"Tak mówi Pan zastępów: Jeszcze będzie na tem miejscu pustem, na którem niemasz ani człowieka, ani bydlęcia, i we wszystkich miastach jego mieszkanie pasterzy, gdzieby chowali trzody;","Thus says Yahweh of Armies: Yet again shall there be in this place, which is waste, without man and without animal, and in all its cities, a habitation of shepherds causing their flocks to lie down.","So says the Lord of the deputies: He will still be empty in this place, for which you have neither man nor cattle, and in all the cities his shepherds dwelling where they hide the pigs;",0.0
67,"Tedy zawołał Salomona, syna swego, a przykazał mu, aby zbudował dom Panu, Bogu Izraelskiemu.","Then he called for Solomon his son, and commanded him to build a house for Yahweh, the God of Israel.","Tedy called Solomon, his son, and commanded him to build a house to the Lord, God of Israel.",0.547
68,"Słuchajże tego pilnie, Ijobie! zastanów się, a uważaj dziwne sprawy Boże.","""Listen to this, Job. Stand still, and consider the wondrous works of God.","I'm listening to this urgently, Ijobie! think about it, and beware the strange things of God.",0.0
69,"Wodyś spracowanemu nie podał, a głodnemu odmówiłeś chleba.","You haven't given water to the weary to drink, and you have withheld bread from the hungry.","You didn't give it to the hungry, and you said no bread to the hungry man.",0.0
70,"Tamar zasię, niewiastka jego, urodziła mu Faresa i Zarę. Wszystkich synów Judowych pięć.",Tamar his daughter-in-law bore him Perez and Zerah. All the sons of Judah were five.,"Tamar is a woman of his, bore him Fares and Zara. All the sons of Judah five.",0.277
71,"Jednak Farao obciążył serce swe i tym razem, a nie wypuścił ludu.","Pharaoh said, ""I will let you go, that you may sacrifice to Yahweh your God in the wilderness, only you shall not go very far away. Pray for me.""","However, Farao put a strain on his heart and this time, and he did not let the people out.",0.0
72,"A inne sprawy Manachemowe, i cokolwiek czynił, napisane są w kronikach o królach Izraelskich.","All the people of Judah took Azariah, who was sixteen years old, and made him king in the place of his father Amaziah.","And the other Manachem affairs, and whatever he did, are written in the chronicles about the kings of Israel.",0.0
73,"Wywyższy się ręka twoja nad nieprzyjaciołmi twoimi, a wszyscy przeciwnicy twoi wykorzenieni będą.","The remnant of Jacob will be among the nations, in the midst of many peoples, like a lion among the animals of the forest, like a young lion among the flocks of sheep; who, if he goes through, treads down and tears in pieces, and there is no one to deliver.","Your hand will rise above your enemies, and all your adversaries will be eradicated.",0.0
74,"Ale Barak gonił wozy i wojsko aż do Haroset pogańskiego; i poległo wszystko wojsko Sysarowe od ostrza miecza, tak iż z nich i jeden nie został.","But Barak pursued after the chariots, and after the army, to Harosheth of the Gentiles: and all the army of Sisera fell by the edge of the sword; there was not a man left.","But Barak chased the wagons and the army all the way to the Heathen Haroset; and all the Sysar army fell from the blade of the sword, so that of them and one did not stay.",0.0
75,"To mi ukazał panujący Pan. Oto tworzył szaraóczę, gdy najpierwej począł odrastać potraw, gdy oto potraw był po pokoszeniu królewskiem.","Thus the Lord Yahweh showed me: and behold, he formed locusts in the beginning of the shooting up of the latter growth; and behold, it was the latter growth after the king's harvest.","That's what the reigning Lord showed me. Behold, he created greysae, when the most early food began to grow back, when, behold, the dishes were after the love of the royal.",0.0
76,"Abym ci do wiadomości podał pewność powieści prawdziwych, abyś umiał odnosić słowa prawdy tym, którzy cię posłali.","To teach you truth, reliable words, to give sound answers to the ones who sent you?","So that you know, he gave you the confidence of true novels, so that you can relate the words of truth to those who sent you.",0.0
77,"Któremu odpowiedział pan jego: Nie wstępujmy do miasta cudzoziemców, które nie jest z synów Izraelskich, ale idźmy aż do Gabaa.","His master said to him, ""We won't turn aside into the city of a foreigner, that is not of the children of Israel; but we will pass over to Gibeah.""","To whom you replied his: Let us not enter into the city of foreigners, which is not of the sons of Israel, but let us go all the way to Gabaa.",0.196
78,"Synów z Karyjatyjarymu, z Kafiry i z Beerotu siedm set i czterdzieści i trzy;","The children of Kiriath Arim, Chephirah, and Beeroth, seven hundred forty-three.","Sons of Karyatyarm, from Kafira and from Beerot seven hundred and forty and three;",0.0
79,"Izali nie ty, o Boże! któryś nas był odrzucił, a nie wychodziłeś, o Boże! z wojskami naszemi?","Give us help against the enemy, for the help of man is vain.","Izali not you, oh God! One was rejecting us, and you weren't leaving, oh god! with our troops?",0.0
