,Sentences_from,Sentences_to,Translated_sentences,BLEU
10,"Obiecywałem sobie, że znajdę nieznajomego i że musi mi wyznać, dlaczego tu przebywa.","We'll teach these magnates that they cannot ride roughshod over the rights of the commoners, confound them!",I promised myself that I would find the stranger and that he must confess to me why he was staying here.,0.0
11,"-- Jest trzecie wejście przez altanę, na drugim końcu alei.","""There is an exit through a summer-house at the far end.""","-- There is a third entrance through the gazebo, at the other end of the alley.",0.0
12,Sprawa powikłała się przez ucieczkę więźnia Seldona i jego porozumienie się z Barrymorami.,I was able to establish the identity of the man and the woman and knew at last exactly how I stood.,The case was complicated by the escape of the prisoner Seldon and his agreement with the Barrymors.,0.0
13,"Chciałbym już, żeby nowa służba zwolniła mnie z dozoru nad pałacem.","What does it mean? It means no good to anyone of the name of Baskerville, and very glad I shall be to be quit of it all on the day that Sir Henry's new servants are ready to take over the Hall.""",I wish already that the new ministry would relieve me of the supervision of the palace.,0.0
14,"-- Czy pan sądzi, że kobieta może bezkarnie odwiedzać mężczyznę bezżennego o takiej godzinie?","""Do you think a woman could go alone at that hour to a bachelor's house?""",-- do you think that a woman can visit an unmarried man at such an hour with impunity?,0.0
15,"Nie mówię teraz jako lekarz, lecz jako wykonawca testamentu sir Karola.","I speak not as a medical man but as a trustee and executor of Sir Charles's will.""","I speak now not as a physician, but as the executor of Sir Charles's will.",0.341
16,"Widywaliśmy go często, i jego śmierć była dla nas ciosem.","We knew him well, and miss him more than I can tell.","We saw him often, and his death was a blow to us.",0.0
17,"-- Zapytaj na stacyi, czy niema listu do mnie.","""And ask at the station office if there is a message for me.""",-- ask the station if there's a letter for me.,0.0
18,"Gdym zobaczył po raz pierwszy blask od soczewki, nie mogłem zmiarkować, co to takiego.","I could not make it out when first I saw the light flashing upon the lens.""","When I first saw the glow from the lens, I couldn't make out what it was.",0.0
19,"Skoro pałac zostanie urządzony, brak w nim będzie tylko -- pięknej pani domu.","The baronet has been in communication with the architect who prepared the plans for Sir Charles, and with a contractor from London, so that we may expect great changes to begin here soon. There have been decorators and furnishers up from Plymouth, and it is evident that our friend has large ideas, and means to spare no pains or expense to restore the grandeur of his family.","Since the palace will be furnished, it will lack only -- the beautiful lady of the house.",0.0
20,"Byłem w trudnem położeniu, a gdym tak stał zafrasowany, mój towarzysz odwrócił się i poszedł przez łąkę. Czyniłem sobie wyrzuty, że go pozostawiam własnemu losowi.",It put me in a most awkward position.,"I was in a difficult position, and while I was standing so distressed, my companion turned and walked across the meadow. I reproached myself that I had left him to his fate.",0.0
21,"-- Widać z niego, że ktoś śledzi łąkę i przyległe do niej pustkowia i trzęsawiska -- rzekł doktor Mortimer.","""It seems to show that someone knows more than we do about what goes on upon the moor,"" said Dr. Mortimer.",-- You can see from it that someone is stalking the meadow and the adjacent wilderness and moors -- Dr. Mortimer said.,0.0
22,Wbiegliśmy do pokoju z pistoletami w garści.,"Pistol in hand, we all three rushed into the room.",We ran into the room with guns in hand.,0.0
23,-- „Dr. Watson pojechał do Coombe-Tracey”.,Dr. Watson has gone to Coombe Tracey.,"-- ""Dr. Watson went to Coombe-Tracey.""",0.0
24,"Tylko dwa okna były oświecone. Wtem światło zgasło w kuchni; pozostało tylko w pokoju jadalnym, w którym morderca i jego ofiara siedzieli przy kieliszkach i cygarach.","Already the first thin wisps of it were curling across the golden square of the lighted window. The farther wall of the orchard was already invisible, and the trees were standing out of a swirl of white vapour.","Only two windows were enlightened. Then the light went out in the kitchen; it remained only in the dining-room, where the murderer and his victim were sitting with glasses and cigars.",0.0
25,"-- Dziwisz się pan zapewne, że rozpięliśmy tutaj namioty? -- rzekł Stapleton, jakby w odpowiedzi namoje myśli. -- A jednak dobrze nam i czujemy się szczęśliwi. Prawda, Beryl?","""Queer spot to choose, is it not?"" said he as if in answer to my thought. ""And yet we manage to make ourselves fairly happy, do we not, Beryl?""","-- You are surprised, I suppose, that we have put up our tents here? -- said Stapleton, as if in answer to my thoughts. -- and yet we are well and happy. Don't we, Beryl?",0.199
26,"To też nie pojmuję, dlaczego odrzuca jego zabiegi, nie pytając nawet, czy siostra jest mu przychylna, a dziwi mnie nadto, że ona słucha go ślepo. Nasze domysły na ten temat przerwał sam Stapleton, który przybył po południu, aby przeprosić baroneta za swoją porywczość.","""I don't say now that he isn't a crazy man,"" said Sir Henry; ""I can't forget the look in his eyes when he ran at me this morning, but I must allow that no man could make a more handsome apology than he has done.""","Nor do I understand why she rejects his solicitations without even inquiring whether his sister is in his favor, and I find it strange that she listens to him blindly. Our conjectures on this subject were interrupted by Stapleton himself, who arrived in the afternoon to apologize to the baronet for his impulsiveness.",0.0
27,"-- Proszę cię, zakradnij się pod te okna i zobacz, co oni tam robią, ale na miłość Boską, ostrożnie, żeby nie zmiarkowali, że są śledzeni.","""The blinds are up. You know the lie of the land best. Creep forward quietly and see what they are doing--but for heaven's sake don't let them know that they are watched!""","-- Please, sneak under those windows and see what they're doing there, but for God's sake, be careful so they don't realize they're being followed.",0.0
28,"On nie winien. Robił to dla mnie, bo go o to prosiłam.","He has done nothing except for my sake and because I asked him.""",He's not guilty. He did it for me because I asked him to.,0.214
29,"Tym sposobem, korzystając z legendy, ów łotr wystraszył na śmierć sir Karola.",This paste in the tin is no doubt the luminous mixture with which the creature was daubed.,"Thus, taking advantage of the legend, this villain scared Sir Charles to death.",0.0
30,-- I ja także -- wtrącił sir Baskerville.,"""And so did I,"" said Baskerville. ""Every inch of it.""",-- And so do I -- interjected Sir Baskerville.,0.0
31,"Zresztą ta skrytość płynie może i z ostrożności, która nie pozwala mu wypowiadać się przed nikim.","My nerves thrilled with anticipation when at last the cold wind upon our faces and the dark, void spaces on either side of the narrow road told me that we were back upon the moor once again.","Besides, his secretiveness may also stem from his caution, which does not allow him to speak in front of anyone.",0.0
32,Jego następne słowa zdjęły mi kamień z serca.,But his next remark took a weight from my mind.,His next words took a stone out of my heart.,0.0
33,Przedstawiciel pierwszorzędnego rodu jest trapiony przez łotra i wyzyskiwacza.,"At the present instant one of the most revered names in England is being besmirched by a blackmailer, and only I can stop a disastrous scandal.",A representative of a first-class family is afflicted by a villain and exploiter.,0.0
34,"-- To Seldon, więzień, który zbiegł z Princetown.","""It is Selden, the man who escaped from Princetown.""","-- It's Seldon, the prisoner who escaped from Princetown.",0.316
35,Obaj z sir Henrykiem zerwaliśmy się na równe nogi.,"It's about poor Sir Charles's death.""",Sir Henry and I both sprang to our feet.,0.0
36,"Słuchaj, Watson: żyjesz już ze mną parę tygodni, powiedz mi szczerze, czyś nie spostrzegł we mnie jakiego umysłowego zboczenia?","What's the matter with me, anyhow? You've lived near me for some weeks, Watson.","Listen, Watson: you've been living with me for a couple of weeks now, tell me honestly, haven't you noticed some mental perversion in me?",0.0
37,"Gdym schodził z wózka, spostrzegłem, że patrzy po przez moje ramię ze strachem w oczach.","I had descended from my gig and was standing in front of him, when I saw his eyes fix themselves over my shoulder, and stare past me with an expression of the most dreadful horror.","When I got down from the wheelchair, I noticed that she was looking over my shoulder with fear in her eyes.",0.0
38,"A nuż go spotka nieszczęście!... Na samą myśl o tem, krew uderzyła mi do głowy.","I was at a loss what to say or what to do, and before I had made up my mind he picked up his cane and was gone.",He might have a misfortune on his hands... At the very thought of it the blood went to my head.,0.0
39,-- Dlaczego mnie pan pyta? -- rzekła ostro.,"""What is the object of these questions?"" she asked sharply.",-- Why do you ask me? -- she said sharply.,0.0
40,-- Tak; jest jeszcze u nas.,"""Yes, sir, he is still with us.""",-- Yes; he's still with us.,0.0
41,Dał mi do ręki nowy atut. Myślę go użyć.,"This was my conversation with Barrymore just now, which gives me one more strong card which I can play in due time.",He's given me a new trump card. I'm thinking of using it.,0.0
42,"Chodzi mi o fakt zagadkowy, który zdarzył się niedawno; muszę rozstrzygnąć zagadkę, w ciągu dwudziestu czterech godzin.","A most practical, pressing matter, which must be decided within twenty-four hours.","I am concerned with a puzzling fact that happened recently; I must solve the riddle, within twenty-four hours.",0.0
43,"Wskoczył na krzesło, i trzymając świecę w lewej ręce, prawą osłonił szeroki kapelusz i włosy.","He stood upon a chair, and, holding up the light in his left hand, he curved his right arm over the broad hat and round the long ringlets.","He jumped into a chair, and, holding the candle in his left hand, shielded his broad hat and hair with his right.",0.229
44,"Czyś pan jej zawiłości rozplątał? My z Watsonem tyle wiemy dziś, co na początku.","I don't know that Watson and I are much the wiser since we came down.""",Have you untangled its intricacies? Watson and I know as much today as we did in the beginning.,0.0
45,"Od pierwszego rzutu oka spostrzegłem, że jest niezwykłą: zdradza zdolności, rzekłbym nawet -- geniusz dedukcyjny.",I had hardly expected so dolichocephalic a skull or such well-marked supra-orbital development. Would you have any objection to my running my finger along your parietal fissure?,"From the first glance I noticed that she was unusual: she betrayed an ability, I would even say a deductive genius.",0.0
46,"Tym wszystkim sąsiadom musisz przyglądać się bacznie, aby poznać dokładnie ich charakter, ich cele, upodobania i t. d.","There is Mr. Frankland, of Lafter Hall, who is also an unknown factor, and there are one or two other neighbours. These are the folk who must be your very special study.""","You must watch all these neighbors closely to learn exactly what their character is, what their goals are, what their tastes are, and so on.",0.0
47,Szliśmy powoli przez Regent Street. Doktor Mortimer i jego towarzysz oddawna już zniknęli nam z oczu.,"We had been sauntering slowly down Regent Street during this conversation, and Dr. Mortimer, with his companion, had long vanished in front of us.",We walked slowly through Regent Street. Doctor Mortimer and his companion had long since disappeared from our sight.,0.133
48,"-- Tak, na własne oczy; tak wyraźnie, jak teraz widzę pana.","""As clearly as I see you.""","-- yes, with my own eyes; as clearly as I see you now.",0.368
49,"-- Warunki zmieniły się. My dwoje wystarczaliśmy sir Karolowi, ale jaśnie pan zechce zapewne żyć dworniej, przyjmować gości i będzie potrzebował więcej służby.","""I only meant, sir, that Sir Charles led a very retired life, and we were able to look after his wants. You would, naturally, wish to have more company, and so you will need changes in your household.""","-- Conditions have changed. The two of us were sufficient for Sir Charles, but his lordship will probably wish to live more courtly, receive guests, and require more servants.",0.0
50,"Byłem zachwycony jej urodą, lecz przyjrzawszy się bliżej, dostrzegłem ostry wyraz ust i oczu, psujący ogólną harmonię.","But the second was criticism. There was something subtly wrong with the face, some coarseness of expression, some hardness, perhaps, of eye, some looseness of lip which marred its perfect beauty.","I was delighted with her beauty, but on closer inspection, I noticed a harsh expression on her lips and eyes, spoiling the overall harmony.",0.0
51,"Dotarłem do skały Black-Tor, na której szczycie stał wówczas nieznajomy. Z jej wyżyn spojrzałem na szarą równinę.","Rain squalls drifted across their russet face, and the heavy, slate-coloured clouds hung low over the landscape, trailing in gray wreaths down the sides of the fantastic hills.","I reached the Black-Tor rock, on the top of which the stranger then stood. From its heights I looked across the grey plain.",0.0
52,"Owego wieczora, przed przybyciem sir Henryka na obiad, wśród małżonków wynikła sprzeczka. Beryl nazwała męża zbrodniarzem; rozwścieczony, chcąc ją dotknąć boleśnie, oznajmił jej, że kocha inną.","Her fidelity turned in an instant to bitter hatred and he saw that she would betray him. He tied her up, therefore, that she might have no chance of warning Sir Henry, and he hoped, no doubt, that when the whole country-side put down the baronet's death to the curse of his family, as they certainly would do, he could win his wife back to accept an accomplished fact and to keep silent upon what she knew.","That evening, before Sir Henry arrived for dinner, a quarrel arose between the couple. Beryl called her husband a criminal; he was enraged, and, wishing to touch her painfully, told her that he loved another.",0.0
53,"-- Spodziewam się, że i panowie pójdziecie ze mną.","""I hope that you will come also.",-- I expect you gentlemen to come with me.,0.0
54,"Pan sądzi, że ten chłopak jest pastuchem?",It is the stoniest part of the whole moor.,You think this boy is a shepherd?,0.0
55,Jaśnie pan znajdzie wodę ciepłą w swojej ubieralni.,You will find hot water in your rooms.,His Lordship will find hot water in his dressing room.,0.403
56,Stary baronet nie wychodził nigdy za obręb pałacu po zachodzie słońca.,"""But it was some time coming. The old gentleman could not be decoyed outside of his grounds at night.",The old baronet never went beyond the precincts of the palace after sunset.,0.0
57,"Chciałem się przysłużyć Papieżowi i straciłem z oczu to, co się jednocześnie działo w Anglii. Ten artykuł, powiadasz pan, zawiera fakty, znane powszechnie?","This article, you say, contains all the public facts?""","I wanted to be of service to the Pope and lost sight of what was going on in England at the same time. This article, you say, contains facts, generally known?",0.042
58,To też cały dzień spędziłem w klubie i dopiero około dziewiątej powróciłem do mieszkania przy Bakerstreet.,I therefore spent the day at my club and did not return to Baker Street until evening. It was nearly nine o'clock when I found myself in the sitting-room once more.,"This, too, I spent all day at the club and did not return to the Bakerstreet flat until about nine o'clock.",0.202
59,"Nie pojechałam, bo mi coś przeszkodziło.","Something intervened to prevent my going.""",I didn't go because something got in the way.,0.0
60,"-- Kto wiedział, że pan zatrzyma się w Northumberland Hotel? -- spytał Holmes, spoglądając bystro na swego klienta.","""Who knew that you were going to the Northumberland Hotel?"" asked Holmes, glancing keenly across at our visitor.","-- Who knew that you were staying at the Northumberland Hotel? -- asked Holmes, glancing sharply at his client.",0.476
61,"Zostawiliśmy sir Henryka i podążyliśmy ku domowi Stapletona. -- Słyszał wystrzały i domyślił się, że jego „sztuka” wyszła na jaw.","""It's a thousand to one against our finding him at the house,"" he continued as we retraced our steps swiftly down the path.","We left Sir Henry and proceeded towards Stapleton's house. -- He heard the gunshots and guessed that his ""play"" had come to light.",0.0
62,"„Towarzysze hulanki rzucili się do koni, chwycili pistolety i pognali za swoim amfitryonem, a było ich razem trzynastu.","""Now, for some space the revellers stood agape, unable to understand all that had been done in such haste.","""The hulking companions threw themselves upon their horses, seized their pistols, and rushed after their amphitryon, and there were thirteen of them together.",0.0
63,"Stapleton zamykał żonę na klucz a sam, przyprawiwszy brodę, dla niepoznaki, śledził każdy krok doktora Mortimer, jeździł za nim na Baker-Street, a następnie na dworzec i do hotelu Northumberland.","Here he kept his wife imprisoned in her room while he, disguised in a beard, followed Dr. Mortimer to Baker Street and afterwards to the station and to the Northumberland Hotel. His wife had some inkling of his plans; but she had such a fear of her husband--a fear founded upon brutal ill-treatment--that she dare not write to warn the man whom she knew to be in danger.","Stapleton would lock his wife in, and himself, having spiked his beard, for the sake of disguise, would follow Dr. Mortimer's every step, riding after him to Baker-Street, and then to the railway station and the Northumberland Hotel.",0.0
64,"Oczy jej biegły niespokojnie za bratem, przyśpieszyła kroku i zrównała się ze mną. Uchyliłem kapelusza i chciałem się przedstawić, lecz nie dała mi dojść do słowa.","I had raised my hat and was about to make some explanatory remark, when her own words turned all my thoughts into a new channel.","Her eyes ran restlessly after her brother, she quickened her step and caught up with me. I tipped my hat and wanted to introduce myself, but she would not let me get a word in.",0.0
65,-- Dużo jest psów w okolicy.,"""There are many sheep-dogs on the moor?""",-- there are a lot of dogs in the neighborhood.,0.0
66,"Brat jest wątły i niezbyt silny, siostra, jakkolwiek rosła i dobrze zbudowana, nie mogłaby stawić oporu takiemu zbójowi.","They would be helpless in the hands of a desperate fellow like this Notting Hill criminal, if he could once effect an entrance.","The brother is frail and not very strong, the sister, however grown and well built, could not resist such a thug.",0.0
67,"-- Powiadają, że to szczekanie psa Baskervillów -- odparłem.","""They say it is the cry of the Hound of the Baskervilles.""",-- They say it's the barking of the hound of the Baskervilles -- I replied.,0.445
68,"Pijani towarzysze słuchali go w przerażonem milczeniu, tylko jeden, gorszy, a może bardziej pijany od innych, poddał myśl, aby za dziewczyną puścić w pogoń psy podwórzowe.","And while the revellers stood aghast at the fury of the man, one more wicked or, it may be, more drunken than the rest, cried out that they should put the hounds upon her.","The drunken companions listened to him in frightened silence, only one, worse, or perhaps drunker than the others, gave up the idea of chasing after the girl with the barnyard dogs.",0.0
69,"Na lewo, wśród gęstych chmur, po nad drzewami sterczały wieżyce Baskerville-Hall.","In the distant hollow on the left, half hidden by the mist, the two thin towers of Baskerville Hall rose above the trees.","To the left, among the thick clouds, the towers of Baskerville-Hall loomed over the trees.",0.0
70,List doszedł rąk baroneta i był pierwsza zapowiedzią niebezpieczeństwa.,"With characteristic promptness and audacity he set about this at once, and we cannot doubt that the boots or chamber-maid of the hotel was well bribed to help him in his design.",The letter reached the hands of the baronet and was the first announcement of danger.,0.0
71,-- Doktor Mortimer mieszkał już tam zapewne?,"""But Dr. Mortimer was no doubt already stopping there?""",-- Dr. Mortimer was probably living there already?,0.0
72,"Posłaliśmy po Niemca, ale twierdził, że o niczem nie wie i nie umiał wyjaśnić tego dziwnego zdarzenia.","""In that case the waiter must have placed it there while we were lunching.""","We sent for a German, but he claimed that he knew nothing about anything and could not explain this strange event.",0.0
73,-- Czy pani zapamiętała daty swoich listów?,"""Have you the dates of those letters?""",-- did you remember the dates of your letters?,0.0
74,"Choć jeszcze młody wiekiem, był już przygarbiony; na jego twarzy malowała się dobra wola względem ludzi.","Though young, his long back was already bowed, and he walked with a forward thrust of his head and a general air of peering benevolence.","Though still young in age, he was already hunched over; goodwill toward people was painted on his face.",0.0
75,Po za nim stała kobieta; pomagała mu wyjmować kuferki.,She came out and helped the man to hand down our bags.,There was a woman standing behind him; she was helping him take out his trunks.,0.0
76,"Był tak wystraszony, że świeca podskakiwała mu w ręku. -- Przyszedłem zobaczyć, czy okno zamknięte...","His agitation was so great that he could hardly speak, and the shadows sprang up and down from the shaking of his candle.",He was so frightened that the candle was bouncing in his hand. -- I came to see if the window was closed....,0.0
77,"Moja żona i ja będziemy starali się dogadzać jaśnie panu, dopóki nie znajdzie nowej służby.","My wife and I will be happy, Sir Henry, to stay with you until you have made your fresh arrangements, but you will understand that under the new conditions this house will require a considerable staff.""",My wife and I will try to keep up with his lordship until he finds new service.,0.111
78,"Zostałem z nim przez cały wieczór i wtedy, tłómacząc swe wzburzenie, opowiedział mi całą tę historyę.","I stayed with him all the evening, and it was on that occasion, to explain the emotion which he had shown, that he confided to my keeping that narrative which I read to you when first I came.","I stayed with him all evening and then, explaining his agitation, he told me the whole story.",0.111
79,"Ale teraz, gdy jaśnie pan okazał nam tyle dobroci, uważam sobie za obowiązek wyznać to jaśnie panu.","But now you have been kind to us, and I feel as if it would be treating you unfairly not to tell you all that I know about the matter.""","But now that your Lordship has shown us so much kindness, I feel it my duty to confess it to your Lordship.",0.0
80,"Wstał i wszedł do jaskini. -- Ha! widzę, że Cartwright przyniósł mi prowianty...","He rose and peeped into the hut. ""Ha, I see that Cartwright has brought up some supplies.",He got up and went into the cave. -- Ha! I see Cartwright has brought me provisions....,0.0
81,"-- Kogo ja widzę! -- rzekł. -- Jeśli mnie oczy nie mylą, doktor Watson. Nie spodziewałem się spotkać pana tutaj...","A figure was approaching us over the moor, and I saw the dull red glow of a cigar.","-- Who do I see! -- he said. -- if my eyes are not mistaken, Dr. Watson. I didn't expect to see you here...",0.0
82,"Zbliżywszy się, spostrzegłem dwa kamienie, stojące prostopadle; jeden leżał na nich poziomo.",But there were ample signs that I had not come upon a false scent. This was certainly where the man lived.,"As I approached, I saw two stones standing perpendicularly; one was lying horizontally on them.",0.0
83,-- Jego żona! -- szeptała. -- Jego żona!,"""His wife!"" she said again. ""His wife!",-- his wife! -- she whispered. -- his wife!,0.0
84,"-- Nasza sprawa zaczyna się zaokrąglać -- mówił Holmes, gdy w parę minut potem staliśmy na dworcu, oczekując londyńskiego pociągu. -- Jest to najdziwniejsza zbrodnia, jaka się zdarzyła w naszem stuleciu.","""Our case becomes rounded off, and difficulty after difficulty thins away in front of us,"" said Holmes as we stood waiting for the arrival of the express from town. ""I shall soon be in the position of being able to put into a single connected narrative one of the most singular and sensational crimes of modern times.","-- Our case is beginning to round up -- said Holmes, as we stood at the station a few minutes later, awaiting the London train. -- It is the strangest crime that has happened in our century.",0.08
85,"Jednego tylko obawiam się, a mianowicie, żeby on nie wykonał swego zamiaru, zanim będziemy gotowi do walki.",There is but one danger which can threaten us. It is that he should strike before we are ready to do so.,"There is only one thing I fear, and that is that he may not carry out his intention before we are ready to fight.",0.222
86,"Jeżeli będę zmuszony wezwać pomocy policyi, wtedy dopiero przekonasz się pani, jak dalece jesteś skompromitowaną.",If I have to call in the aid of the police you will find how seriously you are compromised.,"If I am forced to call on the assistance of the police, then you will see just how compromised you are.",0.0
87,"Zapewne mógł był wyjść na spacer, ale nie w taką noc, ciemną, wilgotną.","We can understand his taking an evening stroll, but the ground was damp and the night inclement.","He probably could have gone out for a walk, but not on a night like this, a dark, damp night.",0.0
88,"-- Przypuszczam jednak, że pragniesz pan zasięgnąć mojej rady w sprawie aktualniejszej i bardziej realnej -- rzekł Holmes.","""But I understand that it is something more modern and practical upon which you wish to consult me?""","-- I suppose, however, that you wish to seek my advice on a more recent and real matter -- Holmes said.",0.0
89,"Podczas gdym ja śledził Stapletona, on śledził ciebie, tak, że wiedziałem o każdym twoim kroku.","When I was watching Stapleton, Cartwright was frequently watching you, so that I was able to keep my hand upon all the strings.","While I was following Stapleton, he was following you, so that I knew your every move.",0.132
90,"Stanęliśmy opodal i czekaliśmy półtory godziny. Potem ci gentlemanowie przeszli mimo nas, mój pan kazał mi jechać powoli przez Baker-Street, a potem przez Regent Street, do połowy.","Then my gentleman threw up the trap, and he cried that I should drive right away to Waterloo Station as hard as I could go. I whipped up the mare and we were there under the ten minutes.","We stood by and waited an hour and a half. Then these gentlemen passed in spite of us; my master told me to go slowly through Baker-Street, and then through Regent Street, half-way.",0.0
91,"Czasami zastanawiam się, czy jej nie trapią wyrzuty sumienia, a chwilami posądzam Barrymora, iż jest tyranem.","Sometimes I wonder if she has a guilty memory which haunts her, and sometimes I suspect Barrymore of being a domestic tyrant.","At times I wonder if she is troubled by remorse, and at times I suspect Barrymor of being a bully.",0.179
92,"Kochany Holmes! Pozostawiłem cię wprawdzie długo bez wiadomości, za to dziś pragnę cię odszkodować.","MY DEAR HOLMES,--If I was compelled to leave you without much news during the early days of my mission you must acknowledge that I am making up for lost time, and that events are now crowding thick and fast upon us.","Dear Holmes! Although I left you long without news, for that today I wish to compensate you.",0.0
93,"-- Dlaczego pan nie chce zrozumieć, że ta przestroga ma pańskie dobro na względzie?","""Man, man!"" she cried. ""Can you not tell when a warning is for your own good?",-- why don't you want to understand that this warning has your best interests at heart?,0.0
94,"Jednak szkoda, że nie zdołaliśmy go sami schwytać.",He had not seen this lonely man upon the tor and could not feel the thrill which his strange presence and his commanding attitude had given to me.,"Still, it's a shame we couldn't capture it ourselves.",0.0
95,"Łatwiej mu było umknąć na Regent-Street, niż na tej otwartej równinie.",And I've closed the wood where the Fernworthy folk used to picnic.,It was easier for him to escape in Regent-Street than on this open plain.,0.0
96,"W świetle promieni słonecznych, ślizgających się po starych zbrojach, sala jadalna wydała nam się weselszą, gdyśmy zasiedli do śniadania.","As Sir Henry and I sat at breakfast the sunlight flooded in through the high mullioned windows, throwing watery patches of colour from the coats of arms which covered them. The dark panelling glowed like bronze in the golden rays, and it was hard to realize that this was indeed the chamber which had struck such a gloom into our souls upon the evening before.","With the sunlight gliding over the old armor, the dining room seemed more cheerful as we sat down to breakfast.",0.0
97,"Usta jej poruszyły się bezdźwięcznie, wyszeptała „nie” tak cicho, że domyśliłem się raczej, niż usłyszałem to słowo.","Her dry lips could not speak the ""No"" which I saw rather than heard.","Her lips moved soundlessly, she whispered ""no"" so quietly that I guessed rather than heard the word.",0.0
98,-- Wielu już przypłaciło życiem taką chętkę.,"""You would naturally think so and the thought has cost several their lives before now.",-- many have already paid with their lives for such a desire.,0.0
99,"Na płaskim, wygrążonym kamieniu, który zapewne służył przedhistorycznemu człowiekowi za łoże, była kołdra, zawinięta w pled, na ziemi pozostał jeszcze popiół od zagaszonego ogniska, obok były rondelki i blaszana konewka z wodą, w drugim rogu dostrzegłem butelkę z _ginem_.","Beside it lay some cooking utensils and a bucket half-full of water. A litter of empty tins showed that the place had been occupied for some time, and I saw, as my eyes became accustomed to the checkered light, a pannikin and a half-full bottle of spirits standing in the corner.","On a flat, hollow stone, which probably served prehistoric man as a bed, was a quilt, wrapped in a blanket, on the ground there was still ashes from an extinguished fire, next to it were saucepans and a tin watering-can, in the other corner I noticed a bottle of _gin_.",0.0
100,"Jest doktor Mortimer, ale ten wydaje mi się zupełnie uczciwym; jest jego żona, o której nic nie wiemy.","There is our friend Dr. Mortimer, whom I believe to be entirely honest, and there is his wife, of whom we know nothing.","There is Dr. Mortimer, but this one seems to me perfectly honest; there is his wife, of whom we know nothing.",0.415
101,"„W ciągu ostatnich paru miesięcy spostrzegłem, że system nerwowy sir Karola był nadwerężony.","""Within the last few months it became increasingly plain to me that Sir Charles's nervous system was strained to the breaking point.","""During the last few months I have perceived that Sir Charles's nervous system was strained.",0.375
