,Sentences_from,Sentences_to,Translated_sentences,BLEU
10,"Obiecywałem sobie, że znajdę nieznajomego i że musi mi wyznać, dlaczego tu przebywa.","We'll teach these magnates that they cannot ride roughshod over the rights of the commoners, confound them!",i promised myself that i would find the stranger and that he had to tell me why he was here.,0.0
11,"-- Jest trzecie wejście przez altanę, na drugim końcu alei.","""There is an exit through a summer-house at the far end.""",- there is a third entrance through the gazebo at the other end of the avenue.,0.0
12,Sprawa powikłała się przez ucieczkę więźnia Seldona i jego porozumienie się z Barrymorami.,I was able to establish the identity of the man and the woman and knew at last exactly how I stood.,the case was complicated by the escape of prisoner seldon and his communication with the barrymore.,0.0
13,"Chciałbym już, żeby nowa służba zwolniła mnie z dozoru nad pałacem.","What does it mean? It means no good to anyone of the name of Baskerville, and very glad I shall be to be quit of it all on the day that Sir Henry's new servants are ready to take over the Hall.""",i would like the new service to release me from supervision over the palace.,0.0
14,"-- Czy pan sądzi, że kobieta może bezkarnie odwiedzać mężczyznę bezżennego o takiej godzinie?","""Do you think a woman could go alone at that hour to a bachelor's house?""",- do you think that a woman can visit an unmarried man at such an hour with impunity?,0.0
15,"Nie mówię teraz jako lekarz, lecz jako wykonawca testamentu sir Karola.","I speak not as a medical man but as a trustee and executor of Sir Charles's will.""","i do not speak now as a physician, but as executor of sir charles&#39; will.",0.0
16,"Widywaliśmy go często, i jego śmierć była dla nas ciosem.","We knew him well, and miss him more than I can tell.","we saw him often, and his death was a blow to us.",0.0
17,"-- Zapytaj na stacyi, czy niema listu do mnie.","""And ask at the station office if there is a message for me.""",- ask at the station if there is a letter for me.,0.425
18,"Gdym zobaczył po raz pierwszy blask od soczewki, nie mogłem zmiarkować, co to takiego.","I could not make it out when first I saw the light flashing upon the lens.""","when i saw the glow from the lens for the first time, i couldn&#39;t figure out what it was.",0.0
19,"Skoro pałac zostanie urządzony, brak w nim będzie tylko -- pięknej pani domu.","The baronet has been in communication with the architect who prepared the plans for Sir Charles, and with a contractor from London, so that we may expect great changes to begin here soon. There have been decorators and furnishers up from Plymouth, and it is evident that our friend has large ideas, and means to spare no pains or expense to restore the grandeur of his family.","once the palace will be arranged, the only thing that will be missing is - a beautiful lady of the house.",0.0
20,"Byłem w trudnem położeniu, a gdym tak stał zafrasowany, mój towarzysz odwrócił się i poszedł przez łąkę. Czyniłem sobie wyrzuty, że go pozostawiam własnemu losowi.",It put me in a most awkward position.,"i was in a difficult position, and as i stood upset, my companion turned and walked across the meadow. i reproached myself for leaving him to his fate.",0.0
21,"-- Widać z niego, że ktoś śledzi łąkę i przyległe do niej pustkowia i trzęsawiska -- rzekł doktor Mortimer.","""It seems to show that someone knows more than we do about what goes on upon the moor,"" said Dr. Mortimer.","&quot;you can see someone tracking the meadow and the adjoining wastes and quakes,&quot; dr. mortimer said.",0.0
22,Wbiegliśmy do pokoju z pistoletami w garści.,"Pistol in hand, we all three rushed into the room.",we ran into the room with guns in hand.,0.0
23,-- „Dr. Watson pojechał do Coombe-Tracey”.,Dr. Watson has gone to Coombe Tracey.,- &quot;dr. watson went to coombe-tracey.,0.0
24,"Tylko dwa okna były oświecone. Wtem światło zgasło w kuchni; pozostało tylko w pokoju jadalnym, w którym morderca i jego ofiara siedzieli przy kieliszkach i cygarach.","Already the first thin wisps of it were curling across the golden square of the lighted window. The farther wall of the orchard was already invisible, and the trees were standing out of a swirl of white vapour.","only two windows were lit. then the light went out in the kitchen; it remained only in the dining room, where the murderer and his victim sat with glasses and cigars.",0.0
25,"-- Dziwisz się pan zapewne, że rozpięliśmy tutaj namioty? -- rzekł Stapleton, jakby w odpowiedzi namoje myśli. -- A jednak dobrze nam i czujemy się szczęśliwi. Prawda, Beryl?","""Queer spot to choose, is it not?"" said he as if in answer to my thought. ""And yet we manage to make ourselves fairly happy, do we not, Beryl?""","&quot;are you surprised that we have put up our tents here?&quot; stapleton said, as if in answer to my thoughts. - and yet we are fine and we feel happy. right, beryl?",0.206
26,"To też nie pojmuję, dlaczego odrzuca jego zabiegi, nie pytając nawet, czy siostra jest mu przychylna, a dziwi mnie nadto, że ona słucha go ślepo. Nasze domysły na ten temat przerwał sam Stapleton, który przybył po południu, aby przeprosić baroneta za swoją porywczość.","""I don't say now that he isn't a crazy man,"" said Sir Henry; ""I can't forget the look in his eyes when he ran at me this morning, but I must allow that no man could make a more handsome apology than he has done.""","i also do not understand why he rejects his attempts without even asking if his sister is favorable to him, and i am surprised that she listens to him blindly. our guesses on this subject were interrupted by stapleton himself, who came in the afternoon to apologize to the baronet for his impetuosity.",0.0
27,"-- Proszę cię, zakradnij się pod te okna i zobacz, co oni tam robią, ale na miłość Boską, ostrożnie, żeby nie zmiarkowali, że są śledzeni.","""The blinds are up. You know the lie of the land best. Creep forward quietly and see what they are doing--but for heaven's sake don't let them know that they are watched!""","&quot;please, sneak up to those windows and see what they are doing there, but for god&#39;s sake, be careful not to notice that they are being followed.&quot;",0.157
28,"On nie winien. Robił to dla mnie, bo go o to prosiłam.","He has done nothing except for my sake and because I asked him.""",he doesn&#39;t. he did it for me because i asked him to.,0.214
29,"Tym sposobem, korzystając z legendy, ów łotr wystraszył na śmierć sir Karola.",This paste in the tin is no doubt the luminous mixture with which the creature was daubed.,"thus, using the legend, the villain scared sir charles to death.",0.0
30,-- I ja także -- wtrącił sir Baskerville.,"""And so did I,"" said Baskerville. ""Every inch of it.""","&quot;and so am i,&quot; said sir baskerville.",0.0
31,"Zresztą ta skrytość płynie może i z ostrożności, która nie pozwala mu wypowiadać się przed nikim.","My nerves thrilled with anticipation when at last the cold wind upon our faces and the dark, void spaces on either side of the narrow road told me that we were back upon the moor once again.","besides, this secrecy comes from a caution that prevents him from speaking to anyone.",0.0
32,Jego następne słowa zdjęły mi kamień z serca.,But his next remark took a weight from my mind.,his next words took the stone off my heart.,0.0
33,Przedstawiciel pierwszorzędnego rodu jest trapiony przez łotra i wyzyskiwacza.,"At the present instant one of the most revered names in England is being besmirched by a blackmailer, and only I can stop a disastrous scandal.",the representative of the first class is plagued by a villain and an exploiter.,0.0
34,"-- To Seldon, więzień, który zbiegł z Princetown.","""It is Selden, the man who escaped from Princetown.""","“this is seldon, an escaped prisoner from princetown.",0.0
35,Obaj z sir Henrykiem zerwaliśmy się na równe nogi.,"It's about poor Sir Charles's death.""",both sir henryk and i sprang to our feet.,0.0
36,"Słuchaj, Watson: żyjesz już ze mną parę tygodni, powiedz mi szczerze, czyś nie spostrzegł we mnie jakiego umysłowego zboczenia?","What's the matter with me, anyhow? You've lived near me for some weeks, Watson.","listen, watson: you&#39;ve been living with me for a few weeks now, tell me honestly, haven&#39;t you noticed some mental deviation in me?",0.0
37,"Gdym schodził z wózka, spostrzegłem, że patrzy po przez moje ramię ze strachem w oczach.","I had descended from my gig and was standing in front of him, when I saw his eyes fix themselves over my shoulder, and stare past me with an expression of the most dreadful horror.","as i was getting off the cart, i noticed that he was looking over my shoulder with fear in his eyes.",0.0
38,"A nuż go spotka nieszczęście!... Na samą myśl o tem, krew uderzyła mi do głowy.","I was at a loss what to say or what to do, and before I had made up my mind he picked up his cane and was gone.","and what a misfortune befall him! ... just the thought of it, rushed to my head.",0.0
39,-- Dlaczego mnie pan pyta? -- rzekła ostro.,"""What is the object of these questions?"" she asked sharply.",- why are you asking me? she said sharply.,0.0
40,-- Tak; jest jeszcze u nas.,"""Yes, sir, he is still with us.""",-- yes; is still with us.,0.435
41,Dał mi do ręki nowy atut. Myślę go użyć.,"This was my conversation with Barrymore just now, which gives me one more strong card which I can play in due time.",he gave me a new asset. i am thinking of using it.,0.0
42,"Chodzi mi o fakt zagadkowy, który zdarzył się niedawno; muszę rozstrzygnąć zagadkę, w ciągu dwudziestu czterech godzin.","A most practical, pressing matter, which must be decided within twenty-four hours.",i mean a mysterious fact that happened recently; i have to solve the mystery within twenty-four hours.,0.0
43,"Wskoczył na krzesło, i trzymając świecę w lewej ręce, prawą osłonił szeroki kapelusz i włosy.","He stood upon a chair, and, holding up the light in his left hand, he curved his right arm over the broad hat and round the long ringlets.","he jumped into a chair, and holding a candle in his left hand, he shielded his broad hat and hair with his right.",0.272
44,"Czyś pan jej zawiłości rozplątał? My z Watsonem tyle wiemy dziś, co na początku.","I don't know that Watson and I are much the wiser since we came down.""","have you untied its intricacies? we, with watson, know as much today as we did at the beginning.",0.0
45,"Od pierwszego rzutu oka spostrzegłem, że jest niezwykłą: zdradza zdolności, rzekłbym nawet -- geniusz dedukcyjny.",I had hardly expected so dolichocephalic a skull or such well-marked supra-orbital development. Would you have any objection to my running my finger along your parietal fissure?,"from the first glance, i saw that it was extraordinary: it betrayed abilities, i would even say a deductive genius.",0.0
46,"Tym wszystkim sąsiadom musisz przyglądać się bacznie, aby poznać dokładnie ich charakter, ich cele, upodobania i t. d.","There is Mr. Frankland, of Lafter Hall, who is also an unknown factor, and there are one or two other neighbours. These are the folk who must be your very special study.""","you need to watch all these neighbors carefully to get to know their character, goals, preferences, etc.",0.0
47,Szliśmy powoli przez Regent Street. Doktor Mortimer i jego towarzysz oddawna już zniknęli nam z oczu.,"We had been sauntering slowly down Regent Street during this conversation, and Dr. Mortimer, with his companion, had long vanished in front of us.",we walked slowly through regent street. dr. mortimer and his companion have long since disappeared from our sight.,0.0
48,"-- Tak, na własne oczy; tak wyraźnie, jak teraz widzę pana.","""As clearly as I see you.""","- yes, with my own eyes; as clearly as i can see you now.",0.188
49,"-- Warunki zmieniły się. My dwoje wystarczaliśmy sir Karolowi, ale jaśnie pan zechce zapewne żyć dworniej, przyjmować gości i będzie potrzebował więcej służby.","""I only meant, sir, that Sir Charles led a very retired life, and we were able to look after his wants. You would, naturally, wish to have more company, and so you will need changes in your household.""","- conditions have changed. the two of us were enough for sir charles, but your lord will surely want to live at court, receive guests, and will need more service.",0.0
50,"Byłem zachwycony jej urodą, lecz przyjrzawszy się bliżej, dostrzegłem ostry wyraz ust i oczu, psujący ogólną harmonię.","But the second was criticism. There was something subtly wrong with the face, some coarseness of expression, some hardness, perhaps, of eye, some looseness of lip which marred its perfect beauty.","i was delighted with her beauty, but on closer inspection i saw the sharp expression of her lips and eyes spoiling the overall harmony.",0.0
51,"Dotarłem do skały Black-Tor, na której szczycie stał wówczas nieznajomy. Z jej wyżyn spojrzałem na szarą równinę.","Rain squalls drifted across their russet face, and the heavy, slate-coloured clouds hung low over the landscape, trailing in gray wreaths down the sides of the fantastic hills.","i reached the black-tor rock, on the summit of which the stranger was standing at the time. from its heights i looked out over the gray plain.",0.0
52,"Owego wieczora, przed przybyciem sir Henryka na obiad, wśród małżonków wynikła sprzeczka. Beryl nazwała męża zbrodniarzem; rozwścieczony, chcąc ją dotknąć boleśnie, oznajmił jej, że kocha inną.","Her fidelity turned in an instant to bitter hatred and he saw that she would betray him. He tied her up, therefore, that she might have no chance of warning Sir Henry, and he hoped, no doubt, that when the whole country-side put down the baronet's death to the curse of his family, as they certainly would do, he could win his wife back to accept an accomplished fact and to keep silent upon what she knew.","that evening, before sir henry arrived for dinner, there was an argument among the couple. beryl called her husband a criminal; enraged, wanting to touch her painfully, he told her that he loved another.",0.0
53,"-- Spodziewam się, że i panowie pójdziecie ze mną.","""I hope that you will come also.",- i hope you guys will come with me too.,0.0
54,"Pan sądzi, że ten chłopak jest pastuchem?",It is the stoniest part of the whole moor.,do you think this boy is a shepherd?,0.0
55,Jaśnie pan znajdzie wodę ciepłą w swojej ubieralni.,You will find hot water in your rooms.,you will find warm water in your dressing room.,0.0
56,Stary baronet nie wychodził nigdy za obręb pałacu po zachodzie słońca.,"""But it was some time coming. The old gentleman could not be decoyed outside of his grounds at night.",the old baronet never left the palace after sunset.,0.0
57,"Chciałem się przysłużyć Papieżowi i straciłem z oczu to, co się jednocześnie działo w Anglii. Ten artykuł, powiadasz pan, zawiera fakty, znane powszechnie?","This article, you say, contains all the public facts?""","i wanted to serve the pope and i lost sight of what was happening in england at the same time. this article, you say, contains facts that are commonly known?",0.047
58,To też cały dzień spędziłem w klubie i dopiero około dziewiątej powróciłem do mieszkania przy Bakerstreet.,I therefore spent the day at my club and did not return to Baker Street until evening. It was nearly nine o'clock when I found myself in the sitting-room once more.,"i also spent the whole day at the club then, and it wasn&#39;t until about nine o&#39;clock that i returned to my flat on bakerstreet.",0.0
59,"Nie pojechałam, bo mi coś przeszkodziło.","Something intervened to prevent my going.""",i did not go because something interrupted me.,0.0
60,"-- Kto wiedział, że pan zatrzyma się w Northumberland Hotel? -- spytał Holmes, spoglądając bystro na swego klienta.","""Who knew that you were going to the Northumberland Hotel?"" asked Holmes, glancing keenly across at our visitor.","&quot;who knew you were going to be staying at the northumberland hotel?&quot; asked holmes, looking sharply at his client.",0.182
61,"Zostawiliśmy sir Henryka i podążyliśmy ku domowi Stapletona. -- Słyszał wystrzały i domyślił się, że jego „sztuka” wyszła na jaw.","""It's a thousand to one against our finding him at the house,"" he continued as we retraced our steps swiftly down the path.",we left sir henry and headed for stapleton&#39;s house. he heard gunshots and guessed his &quot;art&quot; was out.,0.0
62,"„Towarzysze hulanki rzucili się do koni, chwycili pistolety i pognali za swoim amfitryonem, a było ich razem trzynastu.","""Now, for some space the revellers stood agape, unable to understand all that had been done in such haste.","“the comrades of the revel rushed to the horses, grabbed their guns and chased after their amphitryon, thirteen of them altogether.",0.0
63,"Stapleton zamykał żonę na klucz a sam, przyprawiwszy brodę, dla niepoznaki, śledził każdy krok doktora Mortimer, jeździł za nim na Baker-Street, a następnie na dworzec i do hotelu Northumberland.","Here he kept his wife imprisoned in her room while he, disguised in a beard, followed Dr. Mortimer to Baker Street and afterwards to the station and to the Northumberland Hotel. His wife had some inkling of his plans; but she had such a fear of her husband--a fear founded upon brutal ill-treatment--that she dare not write to warn the man whom she knew to be in danger.","stapleton locked his wife, and with his beard tweaked to ignore him, he followed dr. mortimer&#39;s every step, followed him down baker-street, then to the train station and to the northumberland hotel.",0.096
64,"Oczy jej biegły niespokojnie za bratem, przyśpieszyła kroku i zrównała się ze mną. Uchyliłem kapelusza i chciałem się przedstawić, lecz nie dała mi dojść do słowa.","I had raised my hat and was about to make some explanatory remark, when her own words turned all my thoughts into a new channel.","her eyes followed her brother anxiously, and she quickened her pace and caught up with me. i tipped my hat and wanted to introduce myself, but she wouldn&#39;t let me speak.",0.0
65,-- Dużo jest psów w okolicy.,"""There are many sheep-dogs on the moor?""",- there are a lot of dogs around.,0.0
66,"Brat jest wątły i niezbyt silny, siostra, jakkolwiek rosła i dobrze zbudowana, nie mogłaby stawić oporu takiemu zbójowi.","They would be helpless in the hands of a desperate fellow like this Notting Hill criminal, if he could once effect an entrance.","the brother is frail and not very strong, the sister, however tall and well built, could not resist such a robber.",0.0
67,"-- Powiadają, że to szczekanie psa Baskervillów -- odparłem.","""They say it is the cry of the Hound of the Baskervilles.""","&quot;they say it&#39;s the barking of the baskervilles dog,&quot; i said.",0.0
68,"Pijani towarzysze słuchali go w przerażonem milczeniu, tylko jeden, gorszy, a może bardziej pijany od innych, poddał myśl, aby za dziewczyną puścić w pogoń psy podwórzowe.","And while the revellers stood aghast at the fury of the man, one more wicked or, it may be, more drunken than the rest, cried out that they should put the hounds upon her.","drunken comrades listened to him in horrified silence, only one, worse, or perhaps more drunk than the others, gave the thought to chase the girl from the yard dogs.",0.0
69,"Na lewo, wśród gęstych chmur, po nad drzewami sterczały wieżyce Baskerville-Hall.","In the distant hollow on the left, half hidden by the mist, the two thin towers of Baskerville Hall rose above the trees.","to the left, the towers of the baskerville-hall protruded above the trees among the dense clouds.",0.0
70,List doszedł rąk baroneta i był pierwsza zapowiedzią niebezpieczeństwa.,"With characteristic promptness and audacity he set about this at once, and we cannot doubt that the boots or chamber-maid of the hotel was well bribed to help him in his design.",the letter reached the hands of the baronet and was the first sign of danger.,0.0
71,-- Doktor Mortimer mieszkał już tam zapewne?,"""But Dr. Mortimer was no doubt already stopping there?""",&quot;doctor mortimer has probably lived there before?&quot;,0.0
72,"Posłaliśmy po Niemca, ale twierdził, że o niczem nie wie i nie umiał wyjaśnić tego dziwnego zdarzenia.","""In that case the waiter must have placed it there while we were lunching.""","we sent for a german, but he claimed that he knew nothing and could not explain this strange event.",0.0
73,-- Czy pani zapamiętała daty swoich listów?,"""Have you the dates of those letters?""",- did you remember the dates of your letters?,0.0
74,"Choć jeszcze młody wiekiem, był już przygarbiony; na jego twarzy malowała się dobra wola względem ludzi.","Though young, his long back was already bowed, and he walked with a forward thrust of his head and a general air of peering benevolence.","though still young in age, he was already stooped; there was goodwill on his face for people.",0.0
75,Po za nim stała kobieta; pomagała mu wyjmować kuferki.,She came out and helped the man to hand down our bags.,behind him stood a woman; she helped him take out the trunks.,0.0
76,"Był tak wystraszony, że świeca podskakiwała mu w ręku. -- Przyszedłem zobaczyć, czy okno zamknięte...","His agitation was so great that he could hardly speak, and the shadows sprang up and down from the shaking of his candle.",he was so scared that the candle jumped in his hand. - i came to see if the window was closed ...,0.0
77,"Moja żona i ja będziemy starali się dogadzać jaśnie panu, dopóki nie znajdzie nowej służby.","My wife and I will be happy, Sir Henry, to stay with you until you have made your fresh arrangements, but you will understand that under the new conditions this house will require a considerable staff.""",my wife and i will try to please you until he finds a new ministry.,0.121
78,"Zostałem z nim przez cały wieczór i wtedy, tłómacząc swe wzburzenie, opowiedział mi całą tę historyę.","I stayed with him all the evening, and it was on that occasion, to explain the emotion which he had shown, that he confided to my keeping that narrative which I read to you when first I came.","i stayed with him all evening and then, explaining his agitation, told me the whole story.",0.108
79,"Ale teraz, gdy jaśnie pan okazał nam tyle dobroci, uważam sobie za obowiązek wyznać to jaśnie panu.","But now you have been kind to us, and I feel as if it would be treating you unfairly not to tell you all that I know about the matter.""","but now that your lord has shown us so much kindness, i consider it my duty to confess this to your lord.",0.0
80,"Wstał i wszedł do jaskini. -- Ha! widzę, że Cartwright przyniósł mi prowianty...","He rose and peeped into the hut. ""Ha, I see that Cartwright has brought up some supplies.",he got up and entered the cave. - ha! i see cartwright brought me provisions ...,0.0
81,"-- Kogo ja widzę! -- rzekł. -- Jeśli mnie oczy nie mylą, doktor Watson. Nie spodziewałem się spotkać pana tutaj...","A figure was approaching us over the moor, and I saw the dull red glow of a cigar.","-- who do i see! he said. &quot;if my eyes don&#39;t deceive me, dr. watson.&quot; i did not expect to meet you here ...",0.0
82,"Zbliżywszy się, spostrzegłem dwa kamienie, stojące prostopadle; jeden leżał na nich poziomo.",But there were ample signs that I had not come upon a false scent. This was certainly where the man lived.,"as i approached, i saw two stones standing perpendicular; one lay on them horizontally.",0.0
83,-- Jego żona! -- szeptała. -- Jego żona!,"""His wife!"" she said again. ""His wife!",-- his wife! she whispered. -- his wife!,0.0
84,"-- Nasza sprawa zaczyna się zaokrąglać -- mówił Holmes, gdy w parę minut potem staliśmy na dworcu, oczekując londyńskiego pociągu. -- Jest to najdziwniejsza zbrodnia, jaka się zdarzyła w naszem stuleciu.","""Our case becomes rounded off, and difficulty after difficulty thins away in front of us,"" said Holmes as we stood waiting for the arrival of the express from town. ""I shall soon be in the position of being able to put into a single connected narrative one of the most singular and sensational crimes of modern times.","&quot;our case is starting to get round,&quot; said holmes as we stood at the station a few minutes later, awaiting the london train. - it is the strangest crime that has happened in our century.",0.076
85,"Jednego tylko obawiam się, a mianowicie, żeby on nie wykonał swego zamiaru, zanim będziemy gotowi do walki.",There is but one danger which can threaten us. It is that he should strike before we are ready to do so.,the only thing i am concerned about is that he will not carry out his intention before we are ready to fight.,0.216
86,"Jeżeli będę zmuszony wezwać pomocy policyi, wtedy dopiero przekonasz się pani, jak dalece jesteś skompromitowaną.",If I have to call in the aid of the police you will find how seriously you are compromised.,"if i have to call the police for help, then you will only find out how compromised you are.",0.282
87,"Zapewne mógł był wyjść na spacer, ale nie w taką noc, ciemną, wilgotną.","We can understand his taking an evening stroll, but the ground was damp and the night inclement.","perhaps he might have gone for a walk, but not on a night like this, a dark, damp one.",0.0
88,"-- Przypuszczam jednak, że pragniesz pan zasięgnąć mojej rady w sprawie aktualniejszej i bardziej realnej -- rzekł Holmes.","""But I understand that it is something more modern and practical upon which you wish to consult me?""","&quot;but i suppose you wish to seek my advice on a more recent and more real matter,&quot; said holmes.",0.0
89,"Podczas gdym ja śledził Stapletona, on śledził ciebie, tak, że wiedziałem o każdym twoim kroku.","When I was watching Stapleton, Cartwright was frequently watching you, so that I was able to keep my hand upon all the strings.","while i was following stapleton, he was following you so that i knew about your every step.",0.132
90,"Stanęliśmy opodal i czekaliśmy półtory godziny. Potem ci gentlemanowie przeszli mimo nas, mój pan kazał mi jechać powoli przez Baker-Street, a potem przez Regent Street, do połowy.","Then my gentleman threw up the trap, and he cried that I should drive right away to Waterloo Station as hard as I could go. I whipped up the mare and we were there under the ten minutes.","we stood nearby and waited an hour and a half. then these gentlemen walked by in spite of us, my master told me to drive slowly across baker-street and then down regent street, halfway down.",0.0
91,"Czasami zastanawiam się, czy jej nie trapią wyrzuty sumienia, a chwilami posądzam Barrymora, iż jest tyranem.","Sometimes I wonder if she has a guilty memory which haunts her, and sometimes I suspect Barrymore of being a domestic tyrant.","sometimes i wonder if her conscience is troubling her, and sometimes i suspect barrymore of being a tyrant.",0.485
92,"Kochany Holmes! Pozostawiłem cię wprawdzie długo bez wiadomości, za to dziś pragnę cię odszkodować.","MY DEAR HOLMES,--If I was compelled to leave you without much news during the early days of my mission you must acknowledge that I am making up for lost time, and that events are now crowding thick and fast upon us.","dear holmes! although i left you without a message for a long time, today i want to compensate you for this.",0.0
93,"-- Dlaczego pan nie chce zrozumieć, że ta przestroga ma pańskie dobro na względzie?","""Man, man!"" she cried. ""Can you not tell when a warning is for your own good?",&quot;why don&#39;t you want to understand that this warning has your best interests in mind?&quot;,0.0
94,"Jednak szkoda, że nie zdołaliśmy go sami schwytać.",He had not seen this lonely man upon the tor and could not feel the thrill which his strange presence and his commanding attitude had given to me.,"however, it is a pity that we did not manage to catch him ourselves.",0.0
95,"Łatwiej mu było umknąć na Regent-Street, niż na tej otwartej równinie.",And I've closed the wood where the Fernworthy folk used to picnic.,it was easier for him to escape on regent-street than on this open plain.,0.0
96,"W świetle promieni słonecznych, ślizgających się po starych zbrojach, sala jadalna wydała nam się weselszą, gdyśmy zasiedli do śniadania.","As Sir Henry and I sat at breakfast the sunlight flooded in through the high mullioned windows, throwing watery patches of colour from the coats of arms which covered them. The dark panelling glowed like bronze in the golden rays, and it was hard to realize that this was indeed the chamber which had struck such a gloom into our souls upon the evening before.","in the light of the sun&#39;s rays sliding over the old armor, the dining room seemed merrier to us when we sat down to breakfast.",0.0
97,"Usta jej poruszyły się bezdźwięcznie, wyszeptała „nie” tak cicho, że domyśliłem się raczej, niż usłyszałem to słowo.","Her dry lips could not speak the ""No"" which I saw rather than heard.","her mouth moved soundlessly, and she whispered &quot;no&quot; so softly that i guessed rather than heard the word.",0.0
98,-- Wielu już przypłaciło życiem taką chętkę.,"""You would naturally think so and the thought has cost several their lives before now.",- many people have already paid for such a willingness with their lives.,0.0
99,"Na płaskim, wygrążonym kamieniu, który zapewne służył przedhistorycznemu człowiekowi za łoże, była kołdra, zawinięta w pled, na ziemi pozostał jeszcze popiół od zagaszonego ogniska, obok były rondelki i blaszana konewka z wodą, w drugim rogu dostrzegłem butelkę z _ginem_.","Beside it lay some cooking utensils and a bucket half-full of water. A litter of empty tins showed that the place had been occupied for some time, and I saw, as my eyes became accustomed to the checkered light, a pannikin and a half-full bottle of spirits standing in the corner.","on a flat, hollow stone, which probably served as a bed for a prehistoric man, there was a quilt wrapped in a blanket, there was still ash on the ground from the extinguished fire, next to it there were pots and a tin watering can, and in the other corner i saw a bottle with _gin_.",0.0
100,"Jest doktor Mortimer, ale ten wydaje mi się zupełnie uczciwym; jest jego żona, o której nic nie wiemy.","There is our friend Dr. Mortimer, whom I believe to be entirely honest, and there is his wife, of whom we know nothing.","there is dr. mortimer, but this one seems perfectly fair to me; there is his wife who we know nothing about.",0.186
101,"„W ciągu ostatnich paru miesięcy spostrzegłem, że system nerwowy sir Karola był nadwerężony.","""Within the last few months it became increasingly plain to me that Sir Charles's nervous system was strained to the breaking point.",“in the last few months i have noticed that sir charles&#39; nervous system was strained.,0.238
102,"I tak, naprzykład, twierdzisz, że laska jest darem jakiegoś prowincyonalnego klubu myśliwskiego. Ja przypuszczam, że ofiarowali ją lekarzowi pensyonarze szpitala Charing Cross (C. C. H.).","I would suggest, for example, that a presentation to a doctor is more likely to come from a hospital than from a hunt, and that when the initials 'C.C.' are placed before that hospital the words 'Charing Cross' very naturally suggest themselves.""","for example, you say the staff is a gift from some provincial hunting club. i suppose it was given to the charing cross hospital (cch) pensyon doctors.",0.0
103,"-- Jakim sposobem dowiedziałeś się, że ta kobieta jest jego żoną? -- spytałem.","""But are you sure of this, Holmes? How do you know that the woman is his wife?""",- how did you find out that this woman is his wife? - i asked.,0.17
