,Sentences_from,Sentences_to,Translated_sentences,BLEU
14,"Powiedz synom Izraelskim, a rzecz do nich: Gdy wnijdziecie do ziemi, do której Ja was wprowadzę:","""Speak to the children of Israel, and tell them, 'When you come into the land where I bring you,","Speak unto the children of Israel, and say unto them, when ye come into the land whither I will bring you:",0.346
15,"Pan Jeruzalem buduje, a rozproszonego Izraela zgromadza.",Yahweh builds up Jerusalem. He gathers together the outcasts of Israel.,"The Lord builds Jerusalem, and gathers scattered Israel.",0.0
16,"A gdy zstąpili z góry do miasta, rozmawiał z Saulem na dachu.","When they had come down from the high place into the city, he talked with Saul on the housetop.","And when they came down from the mountain into the city, he talked with Saul on the roof.",0.531
17,"I powiedział mu lud oneż słowa, mówiąc: To dadzą mężowi, który go zabije.","The people answered him in this way, saying, ""So shall it be done to the man who kills him.""","And the people spake unto him words, saying, these things shall they give unto the man that killeth him.",0.0
18,"Zatem podniósł Mojżesz rękę swoję, i uderzył w skałę laską swą dwa kroć, a wyszły wody obfite i piło ono mnóstwo, i bydło ich.","Moses lifted up his hand, and struck the rock with his rod twice: and water came forth abundantly, and the congregation drank, and their livestock.","And Moses lifted up his hand, and smote the rock with his staff two times: and there came forth abundant waters, and they drank abundantly, and their cattle.",0.314
19,Na to jeszcze mówiąc do niego Abraham rzekł: A jeźliby się ich tam znalazło czterdzieści? i odpowiedział: Nie uczynię nic dla tych czterdziestu.,"He spoke to him yet again, and said, ""What if there are forty found there?"" He said, ""I will not do it for the forty's sake.""","And Abraham spake unto him again, and said, were there forty of them found there? and he said, I will do nothing for these forty.",0.163
20,"Wszystkich do haóby przywiedzie przez lud, który im nie będzie ku dogodzie, ani ku pomocy, ani ku pożytkowi, ale tylko ku zelżywości i ku haóbie.","They shall all be ashamed because of a people that can't profit them, that are not a help nor profit, but a shame, and also a reproach.""","He will bring all to haobah through the people, who will not be for their comfort, nor for their help, nor for their profit, but only for food and for haobah.",0.0
21,"Jeźliże tak, jako inni ludzie umierają, pomrą ci, a zwykłem innych ludzi karaniem, karani będą, nie posłał mię Pan;","If these men die the common death of all men, or if they be visited after the visitation of all men; then Yahweh hasn't sent me.","If so, as other people die, you will die, and I used to punish other people, they will be punished, the Lord did not send me;",0.0
22,"Wziąłlibym skrzydła rannej zorzy, abym mieszkał na koócu morza,","If I take the wings of the dawn, and settle in the uttermost parts of the sea;","I would take the wings of the morning dawn to dwell at the end of the sea,",0.31
23,"A gdy Samuel wejrzał na Saula, rzekł mu Pan. Otóż mąż, o którymemci powiedział; tenci będzie panował nad ludem moim.","When Samuel saw Saul, Yahweh said to him, ""Behold, the man of whom I spoke to you! this same shall have authority over my people.""","And Samuel looked upon Saul, and the Lord said unto him, Now the man of whom I have spoken, he shall rule over my people.",0.217
24,Oczy moje ustawicznie patrzą na Pana; albowiem on wywodzi z sieci nogi moje.,"My eyes are ever on Yahweh, for he will pluck my feet out of the net.",My eyes are always on the Lord; for he brings forth my feet out of the net.,0.4
25,"Widzi wiele rzeczy, a wszakże nie zrozumiewa; otworzone ma uszy, wszakże nie słyszy.","You see many things, but don't observe. His ears are open, but he doesn't listen.","He sees many things, but does not understand; his ears are open, but he does not hear.",0.361
26,"A rzecz im: Tak mówi Pan zastępów, Bóg Izraelski: Oto Ja poślę i przywiodę Nabuchodonozora, króla Babilońskiego, sługę mego i postawię stolicę jego na tych kamieniach, którem skrył: i rozbije majestat swój na nich.","and tell them, Thus says Yahweh of Armies, the God of Israel: Behold, I will send and take Nebuchadnezzar the king of Babylon, my servant, and will set his throne on these stones that I have hidden; and he shall spread his royal pavilion over them.","And say unto them, Thus saith the Lord of hosts, the god of Israel: behold, I will send and bring Nebuchadnezzar king of Babylon, my servant, and will set his throne upon these stones which he hath hid; and he shall break His Majesty upon them.",0.435
27,"A zabiwszy go Mojżesz wziął ze krwi jego, i pomazał nią koniec prawego ucha Aaronowego, i wielki palec prawej ręki jego, także palec wielki prawej nogi jego.","""Speak to the children of Israel, saying, 'You shall eat no fat, of bull, or sheep, or goat.","And when Moses had slain him, he took of his blood, and anointed with it the end of Aaron's right ear, and the great finger of his right hand, and the great toe of his right foot.",0.0
28,"A gdy było południe, naśmiewał się z nich Elijasz, mówiąc: Wołajcie większym głosem, ponieważ jest bóg; tylko że się albo zamyślił, albo jest zabawny, albo też jest w drodze; albo też śpi, aza ocuci.","It happened at noon, that Elijah mocked them, and said, ""Cry aloud; for he is a god. Either he is musing, or he has gone aside, or he is on a journey, or perhaps he sleeps and must be awakened.""","And when it was noon, Elijah mocked them, saying, cry out with a louder voice, for there is a god; but he is either meditating, or amusing, or on his way, or asleep, and he shall awaken.",0.0
29,"Była też jeszcze inna wojna w Gob z Filistynami, kędy zabił Elhana, syna Jaara Oregim, Betlehemczyk, brata Golijatowego z Giet, którego drzewce u włóczni było jako nawój tkacki.","There was again war with the Philistines at Gob; and Elhanan the son of Jaareoregim the Bethlehemite killed Goliath the Gittite's brother, the staff of whose spear was like a weaver's beam.","And there was another war in gob with the philistines, when he slew Elhan the son of Jaar the oregite, a Bethlehemite, the brother of Goliath of Gath, whose tree was a weaver's thread by the spear.",0.0
30,"A tak obchodził Salomon na on czas święto zacne, i wszystek Izrael z nim, zgromadzenie wielkie od wejścia do Emat aż do rzeki Egipskiej, przed Panem, Bogiem naszym, przez siedm dni i przez siedm dni, to jest, przez czternaście dni.","So Solomon held the feast at that time, and all Israel with him, a great assembly, from the entrance of Hamath to the brook of Egypt, before Yahweh our God, seven days and seven days, even fourteen days.","And Solomon kept at that time a solemn feast, and all Israel with him, a great congregation, from the entering in of Hamath even unto the river of Egypt, before the Lord our God, seven days, and seven days, that is, fourteen days.",0.371
31,"Tedy rzekł do nich Izrael, ojciec ich: Jeźliże tak być musi, uczyńcież to; nabierzcie najlepszych pożytków ziemi w naczynia wasze, a zanieście mężowi onemu w upominku: trochę balsamu, i trochę miodu, i rzeczy wonnych, i myrry, orzechów terebintowych, i migdałów.","Their father, Israel, said to them, ""If it must be so, then do this. Take from the choice fruits of the land in your bags, and carry down a present for the man, a little balm, a little honey, spices and myrrh, nuts, and almonds;","And Israel their father said unto them, if it be so, do it: gather ye the best of the land into your vessels, and bring unto the man for a token, a little balsam, and a little honey, and spices, and myrrh, and terebinth nuts, and almonds.",0.0
32,"Przetoż polegną młodzieńcy jego na ulicach jego, i wszyscy mężowie waleczni jego wygładzeni będą dnia onego, mówi Pan.","Therefore her young men will fall in her streets, and all her men of war will be brought to silence in that day, says Yahweh.","Therefore shall his young men fall in his streets, and all his mighty men shall be cut off in that day, saith the Lord.",0.0
33,"Jeźli wnijdziemy do miasta, głód w mieście, i pomrzemy tam, a jeźli tu zostaniemy, przecię pomrzemy. Teraz tedy pójdźcie, a zbieżmy do obozu Syryjskiego; jeźli nas żywo zostawią, będziemy żywi; jeźli nas też zabiją, pomrzemy.","If we say, 'We will enter into the city,' then the famine is in the city, and we shall die there. If we sit still here, we also die. Now therefore come, and let us surrender to the army of the Syrians. If they save us alive, we will live; and if they kill us, we will only die.""","If we go into the city, there's a famine in the city, and we die there, and if we stay here, we'll die. Now therefore go, and let us go down to the camp of Syria; if they leave us alive, we shall live; if they kill us, we shall die.",0.248
34,"Potem rzekł Pan do Mojżesza: Wstąp na tę górę Abarym, a oglądaj ziemię, którąm dał synom Izraelskim.","Yahweh said to Moses, ""Go up into this mountain of Abarim, and see the land which I have given to the children of Israel.","And the Lord said unto Moses, go up to mount Abarim, and see the land which he hath given unto the children of Israel.",0.364
35,"I odpowiedział jej Joab, mówiąc: Niedaj, niedaj mi tego Boże, abym miał podwrócić i zburzyć je.","Joab answered, ""Far be it, far be it from me, that I should swallow up or destroy.","Joab answered her, "" god forbid, god forbid, that I should turn them back and tear them down.""",0.0
36,"Rzekł tedy Balaam do Balaka: Zostaó tu przy całopaleniu twojem, a ja zabieżę tam Panu.","He said to Balak, ""Stand here by your burnt offering, while I meet over there.""","Balaam said to balak, "" stay here by your burning, and I will go there to the Lord.""",0.0
37,"Ci, którzy w nienawiści mają Pana, choć obłudnie, poddaćby się im musieli, i byłby czas ich aż na wieki.","But he would have also fed them with the finest of the wheat. I will satisfy you with honey out of the rock.""","Those who hate the Lord, however hypocritically, would have to submit to them, and their time would be forever.",0.0
38,"A Madyjaóczycy sprzedali Józefa do Egiptu Potyfarowi, dworzaninowi Faraonowemu, hetmanowi żołnierstwa.","The Midianites sold him into Egypt to Potiphar, an officer of Pharaoh's, the captain of the guard.","And the Midianites sold Joseph into Egypt to Potiphar pharaoh's courtier, the captain of the army.",0.36
39,"I rzekł Jakób: Przysiążże mi dziś, i przysiągł mu. I sprzedał pierworodztwo swoje Jakóbowi.","Jacob said, ""Swear to me first."" He swore to him. He sold his birthright to Jacob.","Jacob said, ""swear to me today."" he swore to him. And he sold his birthright to Jacob.",0.645
40,"A rzecz: Słuchajcie słowa Pańskiego, królowie Judzcy i obywatele Jeruzalemscy! Tak mówi pan zastępów, Bóg Izraelski: Oto Ja przywiodę złe na to miejsce, o którem ktokolwiek usłyszy, zabrzmi mu w uszach jego.","and say, Hear the word of Yahweh, kings of Judah, and inhabitants of Jerusalem: thus says Yahweh of Armies, the God of Israel, Behold, I will bring evil on this place, which whoever hears, his ears shall tingle.","And the thing is, Hear ye the word of the Lord, ye kings of Judah, and inhabitants of Jerusalem. Thus saith the Lord of hosts, the god of Israel: behold, I will bring evil into this place, which whosoever heareth shall sound in his ears.",0.401
41,"Tedy wziąwszy Achaz srebro i złoto, które się znalazło w domu Pańskim i w skarbach domu królewskiego, posłał dar królowi Assyryjskiemu.","In the thirty-eighth year of Azariah king of Judah, Zechariah the son of Jeroboam reigned over Israel in Samaria six months.","And Ahaz took the silver and the gold that were found in the house of the Lord, and in the treasures of the king's house, and sent a present unto the king of Assyria.",0.0
42,"Książę Kienaz, książę Teman, książę Mabsar,","chief Kenaz, chief Teman, chief Mibzar,","Prince Kienaz, Prince Teman, Prince Mabsar,",0.0
43,"Jako trzodę na ofiary, jako trzodę Jeruzalemską na święta jego uroczyste, tak spustoszone miasta będą napełnione trzodami ludzi; i dowiedzą się, żem Ja Pan.","As the flock for sacrifice, as the flock of Jerusalem in her appointed feasts, so shall the waste cities be filled with flocks of men; and they shall know that I am Yahweh.","As the flock for sacrifices, as the flock of Jerusalem for her solemn feasts, so shall the desolate cities be filled with herds of men; and they shall know that I am the Lord.",0.548
44,"I usłuchał Benadad króla Azy; a posławszy hetmany z wojski, które miał przeciw miastom Izraelskim, zburzył Hijon i Dan i Abelbetmaachę, i wszystko Cynnerot, i wszystkę ziemię Neftalim.","Ben Hadad listened to king Asa, and sent the captains of his armies against the cities of Israel, and struck Ijon, and Dan, and Abel Beth Maacah, and all Chinneroth, with all the land of Naphtali.","And benhadad hearkened unto the king of ASA; and he sent the captains of the host which he had against the cities of Israel, and destroyed hijon, and Dan, and abelbethmaachah, and all shinneroth, and all the land of Naphtali.",0.316
45,"Ale Manases zwiódł Judę i obywateli Jeruzalemskich, tak iż się gorzej sprawowali niż narody, które Pan wygładził przed obliczem synów Izraelskich.","After this, Sennacherib king of Assyria sent his servants to Jerusalem, (now he was before Lachish, and all his power with him), to Hezekiah king of Judah, and to all Judah who were at Jerusalem, saying,","But Manasseh deceived Judah and the people of Jerusalem, so that they were worse than the nations which the Lord had destroyed before the children of Israel.",0.0
46,"Przetoż mi żywot omierzł; bo mi się nie podoba żadna rzecz, która się dzieje pod słońcem; albowiem wszystkie są marnością, i utrapieniem ducha.","So I hated life, because the work that is worked under the sun was grievous to me; for all is vanity and a chasing after wind.","Therefore I have ceased to live; for I do not like any thing that is done under the sun: for they are all vanity, and a travail of the spirit.",0.0
47,"Tedy podniósłszy Aaron ręce swe do ludu błogosławił im, a zstąpił od ofiarowania ofiary za grzech, i ofiary całopalenia, i ofiary spokojnej.","He presented the other ram, the ram of consecration: and Aaron and his sons laid their hands on the head of the ram.","And Aaron lifted up his hands unto the people, and blessed them, and went down to offer the sin offering, and the burnt offering, and the peace offering.",0.0
48,"Ale odpowiedziawszy Jozue, syn Nunów, sługa Mojżeszów, jeden z młodzieńców jego, rzekł: Panie mój Mojżeszu, zabroó im.","Joshua the son of Nun, the servant of Moses, one of his chosen men, answered, ""My lord Moses, forbid them!""","And Joshua the son of Nun, Moses ' servant, one of his young men, answered and said, My Lord Moses, forbid them.",0.438
49,"I urosną na pałacach ich ciernie, pokrzywy i oset na zamkach ich; i będzie przybytkiem smoków, a mieszkaniem strusiów.","Thorns will come up in its palaces, nettles and thistles in its fortresses; and it will be a habitation of jackals, a court for ostriches.","And thorns shall grow in their palaces, and nettles, and asses in their castles: and it shall be a tabernacle for dragons, and an abode for ostriches.",0.0
50,"Kto tedy jest między wami ze wszystkiego ludu jego, z tym niech będzie Bóg jego, a ten niech idzie do Jeruzalemu, które jest w Judztwie, a niech buduje dom Pana, Boga Izraelskiego; onci jest Bóg, który jest w Jeruzalemie.","Whoever there is among you of all his people, may his God be with him, and let him go up to Jerusalem, which is in Judah, and build the house of Yahweh, the God of Israel (he is God), which is in Jerusalem.","And whosoever is among you of all his people, let his God be with him; and let him go to Jerusalem, which is in Judah, and build the house of the Lord God of Israel: he is the god that is in Jerusalem.",0.663
51,"Gdyż rozniecę ogieó w Egipcie, Syn bolejąc boleć będzie, i No rozwalone będzie, a Nof na każdy dzień udręczone będzie.","I will set a fire in Egypt: Sin shall be in great anguish, and No shall be broken up; and Memphis [shall have] adversaries in the daytime.","For I will kindle a fire in Egypt, and the son of sorrows shall be sorrowful, and Noh shall be broken down, and Noh shall be tormented every day.",0.154
52,"I przewiódł mię przez nie w około a w około, a oto było ich bardzo wiele na onem polu, a oto były bardzo suche.","He caused me to pass by them all around: and behold, there were very many in the open valley; and behold, they were very dry.","And he led me through them round about, and round about; and, behold, there were very many of them in the field, and, behold, they were very dry.",0.368
53,"A synom Kaatowym, pozostałym z rodzaju tegoż pokolenia, dostało się w połowie pokolenia Manasesowego losem miast dziesięć.","the son of Amzi, the son of Bani, the son of Shemer,","And unto the children of Kohath, which were left of the generation of this generation, in the midst of the generation of Manasseh were ten cities.",0.0
54,"Cić mówili do Faraona, króla Egipskiego, aby wyprowadzili syny Izraelskie z Egiptu; toć jest ten Mojżesz i Aaron.","These are those who spoke to Pharaoh king of Egypt, to bring out the children of Israel from Egypt. These are that Moses and Aaron.","And they spake unto Pharaoh king of Egypt, to bring the children of Israel out of Egypt: this is Moses and Aaron.",0.343
55,"I rzekł: Błogosławiony Pan, Bóg Izraelski, który mówił usty swemi do Dawida, ojca mego, i wypełnił to skutecznie, mówiąc:","He said, ""Blessed be Yahweh, the God of Israel, who spoke with his mouth to David my father, and has with his hands fulfilled it, saying,","And he said, Blessed Be The Lord God of Israel, who spake with his mouth unto David my father, and fulfilled it effectually, saying,:",0.34
56,"Otoś ich wiele uczył, i ręceś mdłe potwierdzał.","Behold, you have instructed many, you have strengthened the weak hands.","You taught them a lot, and you confirmed them with your hands.",0.0
57,"A tak teraz jeźliście prawdziwie a szczerze uczynili, obrawszy sobie królem Abimelecha; a jeźliście się dobrze obeszli z Jerobaalem i z domem jego, a jeźliście podług dobrodziejstw ręki jego uczynili z nim;","""Now therefore, if you have dealt truly and righteously, in that you have made Abimelech king, and if you have dealt well with Jerubbaal and his house, and have done to him according to the deserving of his hands","And now ye have done truly and truly, when ye have made Abimelech king: and ye have dealt well with Jerobaal and with his house, and have dealt well with him according to the good works of his hand.;",0.317
58,"Przetoż jako płomieó ogniowy pożera parzdzieże, i jako płomieó plewy trawi: tak korzeń ich będzie jako zgnilizna, a kwiat ich jako proch ku górze pójdzie; albowiem odrzucili zakon Pana zastępów, a wyrokiem świętego Izraelskiego pogardzili.","Therefore as the tongue of fire devours the stubble, and as the dry grass sinks down in the flame, so their root shall be as rottenness, and their blossom shall go up as dust; because they have rejected the law of Yahweh of Armies, and despised the word of the Holy One of Israel.","And as the flame of fire he devoureth the stubble, and as the flame he devoureth the chaff: so their root shall be as rot, and their flower as dust shall go up: for they have rejected the law of the Lord of hosts, and have despised the judgment of the holy one of Israel.",0.391
59,"Tedy rzekł Elijakim, syn Helkijaszowy, i Sobna, i Joach do Rabsacesa: Proszę mów do sług twoich po syryjsku, boć rozumiemy; a nie mów z nami po żydowsku, gdzie słyszy lud, który jest na murze.","Therefore they spoke to the king of Assyria, saying, ""The nations which you have carried away, and placed in the cities of Samaria, don't know the law of the god of the land. Therefore he has sent lions among them, and behold, they kill them, because they don't know the law of the god of the land.""","And Eliakim the son of Hilkiah, and shebna, and Joah, said unto rabshazeh, speak unto thy servants in Syriac, for we understand; and speak not unto us in Hebrew, where the people that are upon the wall hear.",0.0
60,"I wyrzezał na deszczkach po krańcach jego, i po listwowaniach jego Cherubiny, lwy, i palmy, jedno podle drugiego, po każdem przydaniu w około.","On the plates of its stays, and on its panels, he engraved cherubim, lions, and palm trees, according to the space of each, with wreaths all around.","And he carved cherubims, lions, and palm trees, one after the other, in the sides thereof, and in the borders thereof, after every work in the region.",0.103
61,"A czasu, któregośmy chodzili od Kades Barne, ażeśmy się przeprawili przez potok Zared, było trzydzieści i osiem lat, aż wyginął wszystek on naród mężów walecznych z obozu, jako im był przysiągł Pan.","The days in which we came from Kadesh Barnea, until we had come over the brook Zered, were thirty-eight years; until all the generation of the men of war were consumed from the midst of the camp, as Yahweh swore to them.","And the time that we journeyed from Kadesh barneh, until we passed over the brook zared, was thirty and eight years, until all the nation of the men of war perished out of the camp, as the Lord had sworn unto them.",0.254
62,"Nie wywrócisz sądu przychodniowi, ani sierocie, ani weźmiesz w zastawie szaty wdowy;","There shall be no prostitute of the daughters of Israel, neither shall there be a sodomite of the sons of Israel.","Thou shalt not overturn the judgment of the ward, nor of the orphan, nor take the garments of the widow for a pledge.;",0.0
63,"Jam uczynił ziemię, także człowieka i bydlęta, którekolwiek są na obliczu ziemi, mocą swoją wielką i ramieniem swojem wyciągnionem: przeto ja daję temu, który się podoba oczom moim.","I have made the earth, the men and the animals that are on the surface of the earth, by my great power and by my outstretched arm; and I give it to whom it seems right to me.","I have made the earth, both man and beast, which are on the face of the earth, with my great power and with my outstretched arm: therefore I give to him that pleaseth my eyes.",0.257
64,"Pokądże się nie odwrócisz odemnie? a nie zaniechasz mię, ażbym przełknął ślinę moję?","How long will you not look away from me, nor leave me alone until I swallow down my spittle?",Why don't you turn your back on me? will you not forsake me till I swallow my saliva?,0.0
65,"Rzekł potem Bóg do Jakóba: Wstań, wstąp do Betela, a mieszkaj tam, i uczyń tam ołtarz Bogu, któryć się ukazał, gdyś uciekał przed obliczem Ezawa, brata twego.","God said to Jacob, ""Arise, go up to Bethel, and live there. Make there an altar to God, who appeared to you when you fled from the face of Esau your brother.""","And God said unto Jacob, arise, go up to Bethel, and dwell there, and make there an altar unto God, which thou didst appear, when thou didst flee from the face of Esau thy brother.",0.362
66,"Tak mówi Pan zastępów: Jeszcze będzie na tem miejscu pustem, na którem niemasz ani człowieka, ani bydlęcia, i we wszystkich miastach jego mieszkanie pasterzy, gdzieby chowali trzody;","Thus says Yahweh of Armies: Yet again shall there be in this place, which is waste, without man and without animal, and in all its cities, a habitation of shepherds causing their flocks to lie down.","Thus saith the Lord of hosts; yet shall there be in that desolate place, where thou hast neither man nor beast; and in all the cities thereof shall there be shepherds to hide their flocks;",0.121
67,"Tedy zawołał Salomona, syna swego, a przykazał mu, aby zbudował dom Panu, Bogu Izraelskiemu.","Then he called for Solomon his son, and commanded him to build a house for Yahweh, the God of Israel.","Then he called Solomon his son, and commanded him to build an house for the Lord God of Israel.",0.515
68,"Słuchajże tego pilnie, Ijobie! zastanów się, a uważaj dziwne sprawy Boże.","""Listen to this, Job. Stand still, and consider the wondrous works of God.","Listen to this urgently, Ijob! think about it, and watch out for strange things God.",0.0
69,"Wodyś spracowanemu nie podał, a głodnemu odmówiłeś chleba.","You haven't given water to the weary to drink, and you have withheld bread from the hungry.","You didn't give water to the processed, and you refused bread to the hungry.",0.0
70,"Tamar zasię, niewiastka jego, urodziła mu Faresa i Zarę. Wszystkich synów Judowych pięć.",Tamar his daughter-in-law bore him Perez and Zerah. All the sons of Judah were five.,"Tamar zasa, his wife, bore him fares and Zara. All the children of Judah, five.",0.0
71,"Jednak Farao obciążył serce swe i tym razem, a nie wypuścił ludu.","Pharaoh said, ""I will let you go, that you may sacrifice to Yahweh your God in the wilderness, only you shall not go very far away. Pray for me.""","But Pharaoh burdened his heart this time, and did not let the people go.",0.0
72,"A inne sprawy Manachemowe, i cokolwiek czynił, napisane są w kronikach o królach Izraelskich.","All the people of Judah took Azariah, who was sixteen years old, and made him king in the place of his father Amaziah.","And the rest of the acts of manachem, and whatsoever he did, are they not written in the chronicles of the kings of Israel?",0.0
73,"Wywyższy się ręka twoja nad nieprzyjaciołmi twoimi, a wszyscy przeciwnicy twoi wykorzenieni będą.","The remnant of Jacob will be among the nations, in the midst of many peoples, like a lion among the animals of the forest, like a young lion among the flocks of sheep; who, if he goes through, treads down and tears in pieces, and there is no one to deliver.","Your hand shall be exalted above your enemies, and all your adversaries shall be uprooted.",0.0
74,"Ale Barak gonił wozy i wojsko aż do Haroset pogańskiego; i poległo wszystko wojsko Sysarowe od ostrza miecza, tak iż z nich i jeden nie został.","But Barak pursued after the chariots, and after the army, to Harosheth of the Gentiles: and all the army of Sisera fell by the edge of the sword; there was not a man left.","But Barak pursued the chariots and the army as far as harosheth the heathen: and all the army of Sisera fell by the edge of the sword, and not one of them remained.",0.472
75,"To mi ukazał panujący Pan. Oto tworzył szaraóczę, gdy najpierwej począł odrastać potraw, gdy oto potraw był po pokoszeniu królewskiem.","Thus the Lord Yahweh showed me: and behold, he formed locusts in the beginning of the shooting up of the latter growth; and behold, it was the latter growth after the king's harvest.","This is what the master showed me. Behold, he formed the grayling, when he first began to grow the food, when behold, the food was after the king's meal.",0.0
76,"Abym ci do wiadomości podał pewność powieści prawdziwych, abyś umiał odnosić słowa prawdy tym, którzy cię posłali.","To teach you truth, reliable words, to give sound answers to the ones who sent you?","That I may make known to you the certainty of true stories, that you may be able to relate the words of truth to those who sent you.",0.0
77,"Któremu odpowiedział pan jego: Nie wstępujmy do miasta cudzoziemców, które nie jest z synów Izraelskich, ale idźmy aż do Gabaa.","His master said to him, ""We won't turn aside into the city of a foreigner, that is not of the children of Israel; but we will pass over to Gibeah.""","And his Lord said unto him, let us not enter into the city of strangers, which is not of the children of Israel; but let us go as far as Gibeah.",0.318
78,"Synów z Karyjatyjarymu, z Kafiry i z Beerotu siedm set i czterdzieści i trzy;","The children of Kiriath Arim, Chephirah, and Beeroth, seven hundred forty-three.","Of the children of Kariathearim, of Caphira, and of Beeroth, seven hundred and forty and three.;",0.0
79,"Izali nie ty, o Boże! któryś nas był odrzucił, a nie wychodziłeś, o Boże! z wojskami naszemi?","Give us help against the enemy, for the help of man is vain.","If not you, oh, my god! one of you rejected US, and you didn't leave, oh, my god! with our troops?",0.0
