,Sentences_from,Sentences_to,Translated_sentences,BLEU
10,"W trakcie sezonu Anthony zaliczył pięć rzutów które w ostatnich 5 sekundach meczu dawały jego drużynie zwycięstwo, w Houston w dniu 8 stycznia 2006 r., u siebie w meczu z Phoenix Suns 10 stycznia, z Minnesotą 24 lutego, z Indiana Pacers 15 marca oraz z Los Angeles Lakers 6 kwietnia.","During the season, Anthony made five game-winning shots in the last five seconds: at Houston on January 8, 2006; at home versus Phoenix on January 10; at Minnesota on February 24; at Indiana on March 15; at home versus the Los Angeles Lakers on April 6.","During the season, Anthony made five shots that gave his team a victory in the last 5 seconds of the game, in Houston on January 8, 2006, at home against the Phoenix Suns on January 10, against Minnesota on February 24, against the Indiana Pacers on March 15, and against the Los Angeles Lakers on April 6.",0.383
11,"""Warszawa 1930""=== Utwory nieukończone ===* Czantoria (i inne pisma społeczne).","""Warszawa 1930""===Unfinished===* Czantoria (i inne pisma społeczne).","""Warszawa 1930""=== Utwory nieukończone ===* Czantoria (i inne pisma społeczne).",0.484
12,Trzecia grupa włączyła się w aktywną opozycję.,A third group joined the active opposition.,The third group joined the active opposition.,0.809
13,"""The Kaiser's Secret Negotiations with the Tsar, 1904-1905"".","""The Kaiser's Secret Negotiations with the Tsar, 1904-1905"".","""The Kaiser's Secret Negotiations with the Tsar, 1904-1905"".",1.0
14,)* 1977: Hymn of the French Socialist Party* 1978: Hymn for Malta * 1982: Hymn of P.L.O.,)*1977: Hymn of the French Socialist Party*1978: Hymn for Malta*1982: Hymn of P.L.O.,)* 1977: Hymn of the French Socialist Party* 1978: Hymn for Malta * 1982: Hymn of P.L.O.,0.452
15,== Poza YouTube ==Sukces na YouTube zaowocował w oferty międzynarodowych kompanii takich jak Chevrolet i MTV.,==Beyond YouTube==The YouTube success has resulted in offers from international companies like Chevrolet and MTV.,==Beyond YouTube==Success on YouTube has resulted in offers from international companies such as Chevrolet and MTV.,0.482
16,"U Jana 8,10a zawiera: Ιησους ειδεν αυτην και zamiast: Ιησους και μηδενα θεασαμενος πλην της γυναικος; niektóre rękopisy mają jedynie: Ιησους.","In John 8:10a it reads Ιησους ειδεν αυτην και against reading: Ιησους και μηδενα θεασαμενος πλην της γυναικος, and reading: Ιησους.",In John 8:10a contains: Ιησους ειδεν αυτην και instead of: Ιησους και μηδενα θεασαμενος πλην της γυναικος; some manuscripts have only: Ιησους.,0.441
17,"ex A.12 lipca 1876 w Jersey City, New Jersey, zm.26 sierpnia 1676 w Houghton Hall, Norfolk, zm.","(s.l.He was born in Jersey City, New Jersey and died in New York City.==Early life==Walpole was born in Houghton Hall, Norfolk, in 1676.","ex A.July 12, 1876 in Jersey City, New Jersey – August 26, 1676 in Houghton Hall, Norfolk, died August 26, 1676.",0.272
18,"rej.AJ-Press.Wersja Memory Stick Duo oraz Memory Stick PRO Duo to wersje kart pamięci, w których wielkość karty zredukowano o połowę.",Prototype.1. pp.=== Memory Stick ===The original Memory Stick is approximately the size and thickness of a stick of chewing gum.,reg. AJ-Press.Memory Stick Duo and Memory Stick PRO Duo are versions of memory cards in which the size of the card has been reduced by half.,0.0
19,"Projekt tworzą M. C. (Martin) Schmidt i Drew Daniel, ale współpracują też z innymi artystami, zwłaszcza z J Lesserem.== Lista systemów operacyjnych wykorzystujących nakładkę ==* Windows 2000 Limited Edition (wersja ia64 dla procesorów Itanium)* Microsoft Windows XP Professional x64 Edition* Windows Server 2003 (amd64, ia64)* Windows Vista (amd64)* Windows Server 2008 (amd64, ia64)* Windows 7 (amd64)* Windows 8/8.1 (amd64)Deel 1.","M. C. (Martin) Schmidt and Drew Daniel, Ph.D. are the core members, but they frequently include other artists on their records and in their performances, including notably J Lesser.WoW64 (Windows 32-bit on Windows 64-bit) is a subsystem of the Windows operating system capable of running 32-bit applications and is included on all 64-bit versions of Windows—including Windows XP Professional x64 Edition, IA-64 and x64 versions of Windows Server 2003, as well as 64-bit versions of Windows Vista, Windows Server 2008, Windows 7, Windows 8 and Windows 8.1.Th.J.G.","The project consists of M.C. (Martin) Schmidt and Drew Daniel, but also collaborates with other artists, especially J Lesser.==List of overlay operating systems==* Windows 2000 Limited Edition (ia64 version for Itanium processors)* Microsoft Windows XP Professional x64 Edition* Windows Server 2003 (amd64, ia64)* Windows Vista (amd64)* Windows Server 2008 (amd64, ia64)* Windows 7 (amd64)* Windows 8/8.1 (amd64)Deel 1.",0.131
20,"Ozzy – 5:57#* Pierwotnie wydany na ""Black Sabbath"".",""" — Primus with Ozzy - 5:57#* Originally released on ""Black Sabbath"".","Ozzy – 5:57#* Originally released on ""Black Sabbath"".",0.537
21,Ang.Grał kolejno w następujących klubach: 1.q.e.d.Siljan – jezioro i krater uderzeniowy w Szwecji.,"W. A.Following this he transferred to 1.Q.E.D.Siljan, in Dalarna in central Sweden, is Sweden's sixth largest lake.","He played for 1.q.e.d.Siljan, a lake and impact crater in Sweden.",0.0
22,"Jako łowcy ptaki zachowują się zupełnie inaczej niż ssaki, polegając na precyzji swojego wzroku w poszukiwaniu ofiary, dlatego zazwyczaj (z wyjątkiem sów) polują one w ciągu dnia.","As hunters, birds behave very differently from mammals, relying on their powerful vision to find prey, and thus they usually (with the exception of owls) hunt by day.","As hunters, birds behave completely differently from mammals, relying on the precision of their eyesight in search of prey, which is why they usually (with the exception of owl) hunt during the day.",0.333
23,"Na każde 100 kobiet przypada 91,00 mężczyzn.",For every 100 females there were 91.00 males.,For every 100 females there were 91.00 males.,1.0
24,"Obszar przyciągnął także wielu biednych ludzi, którzy stali się rolnikami na własne potrzeby.","The area also drew many poor, disfranchised people who became subsistence farmers.",The area also attracted many poor people who became self-farm farmers.,0.0
25,"Zbudowana i uruchomiona na orbicie Jowisza sonda o parametrach podobnych do tych z pierwotnego Projektu Dedal, mogłaby dolecieć do Gwiazdy Barnarda w ciągu 47 lat.","Built and launched in Jovian orbit, it would reach Barnard's Star in 47 years under parameters similar to those of the original Project Daedalus.","Built and launched in Jupiter orbit, the spacecraft, with parameters similar to those of the original Daedalus Project, could reach Barnard's Star in 47 years.",0.535
26,"Poza tym kompozytor prowadzi warsztaty mistrzowskie na uniwersytecie w Paryżu i w Royal College of Music w Londynie.Największe sukcesy odnosił w Palmeiras i Corinthians.W międzyczasie Eide wraz z Yusufem ""Vicotnikiem"" Parvezem założył zespół Ved Buens Ende, w którym występował z przerwami do jego rozwiązania w 2007 roku.Prędkość maksymalna z dwiema osobami na pokładzie jest szacowana na ""nie mniej niż 190 km/h (118 mph)"".Fallen Angel – dwunasty album brytyjskiej rockowej grupy Uriah Heep wydany w 1978.","Desplat has also given Master Classes at La Sorbonne in Paris and the Royal College of Music in London.He played as a forward, mainly in the past with SE Palmeiras and Corinthians.He has gone back to playing guitar and was writing music for the re-grouped Ved Buens Ende, before the band once again split up in early 2007.The top speed with two persons is listed as ""not less than 190 km/h (118 mph)"".Fallen Angel is the 12th album released by British rock band Uriah Heep in 1978.","In addition, the composer conducts master classes at the University of Paris and the Royal College of Music in London.His greatest successes were in Palmeiras and Corinthians.Meanwhile, Eide, together with Yusuf ""Vicotnik"" Parvez, founded the band Ved Buens Ende, in which he performed intermittently until its dissolution in 2007. The maximum speed with two people on board is estimated at ""not less than 190 km/h (118 mph)"". Fallen Angel is the twelfth studio album by British rock band Uriah Heep, released in 1978.",0.264
27,Po przejęciu firmy ATI Technologies AMD przejęło również dział odpowiedzialny za projektowanie i produkcję chipsetów z serii Radeon Xpress.,"As the company completed the acquisition of ATI Technologies in 2006, the firm gained the ATI design team for chipsets which previously designed the Radeon Xpress 200 and the Radeon Xpress 3200 chipsets.","Following the acquisition of ATI Technologies, AMD also acquired the division responsible for the design and manufacture of Radeon Xpress series chipsets.",0.141
28,"W 1759 poślubił Mariannę Strzemeską, która zmarła w 1770.","He married Marianna Strzemeska in 1759, but she died in 1770 without children.","In 1759 he married Marianna Strzemeska, who died in 1770.",0.312
29,"* W 2009 Mattel współpracowało z NeuroSky by wypuścić grę Mindflex, która używała EEG do kierowania piłką przez tor przeszkód.","* In 2009 Mattel partnered with NeuroSky to release the Mindflex, a game that used an EEG to steer a ball through an obstacle course.","* In 2009, Mattel partnered with NeuroSky to release mindflex, which used EEG to steer a ball through an obstacle course.",0.632
30,"Często dochodzi do rozbieżności pomiędzy Housem a jego zespołem, zwłaszcza dr Allison Cameron, która odznacza się bardziej konserwatywnymi standardami etyki medycznej niż pozostałe postaci.","There are frequent disagreements between House and his team, especially Dr. Allison Cameron, whose standards of medical ethics are more conservative than those of the other characters.","There are often discrepancies between House and his team, especially Dr. Allison Cameron, who has more conservative standards of medical ethics than the other characters.",0.478
31,"W 1986 Buddy Holly został wprowadzony do ""Rock and Roll Hall of Fame"".Pierwsza lokomotywa z wczesną formą przegrzewacza pruskiej serii S 4 została zbudowana w 1898 roku, a produkowana seryjnie od 1902.","""Hey Buddy: In Pursuit of Buddy Holly, My New Buddy John, and My Lost Decade of Music"".The first superheated locomotive Prussian S 4 series, with an early form of superheater, was built in 1898, and produced in series from 1902.","In 1986, Buddy Holly was inducted into the Rock and Roll Hall of Fame. The first locomotive with an early form of superheater of the Prussian S 4 series was built in 1898, and mass-produced from 1902.",0.305
32,"Ludność miasta wynosi ponad 20 tys.Najdłuższa linia tramwajowa w Polsce to 46 z łódzkiej pętli Zdrowie do Ozorkowa o długości ok. 30 km.5 października 1952 roku w Monachium jako Harold Faltermeier) – niemiecki muzyk, kompozytor i producent.nauk.Składa się głównie z piroksenów (omfacyt) i granatów (pirop).Najbardziej popularnym zbiorem takich cech - imion jest Lalita-Sahasra-Nama, tysiąc imion Bogini Śri Lalita Dewi.Młodzi gniewni (ang.Początkowo ligę tworzyło pięć zespołów: Hallelujah, Daewoo, POSCO, Yukong Elephants i Kookmin Bank FC.Obecnie jest budowana linia tramwajowa do Fordonu o długości 9,5 km.","The town's population is 20,618.The longest of these, and in fact the longest of all of Poland, is number 46, which has a length of 38 km.Harold Faltermeyer (born Harald Faltermeier; 5 October 1952) is a German musician, keyboardist, composer and record producer.1844.To get a basalt from melting an eclogite (i.e.*Joshi, L. M., ""Lalita Sahasranama: A Comprehensive Study of the One Thousand Names of Lalita Maha-tripurasundari.Tambourine Man'...The initial five clubs were Hallelujah FC, Yukong Elephants, POSCO Dolphins, Daewoo Royals, Kookmin Bank FC.There are 9 lines with a total length of 63,5 km.","The population of the city is more than 20 thousand. The longest tram line in Poland is the 46th from the Łódź loop Zdrowie to Ozorków with a length of about 30 km.On October 5, 1952 in Munich as Harold Faltermeier) is a German musician, composer and producent.nauk.Sk the mainly made of pyroxenes (omfacite) and pomegranates (pyrope). The most popular collection of such qualities - names is Lalita-Sahasra-Nama, a thousand names of the Goddess Sri Lalita Devi.The Angry Young (English: Initially, the league consisted of five teams: Hallelujah, Daewoo, POSCO, Yukong Elephants and Kookmin Bank FC. A 9.5 km long tram line to Fordon is currently under construction.",0.067
33,"Do końca lat 70. proporcje obrazu zmieniano jeszcze dwa razy najpierw 2,35:1 a później 2,40:1, a format akademii stracił na znaczeniu jako kinowy i był używany głównie w telewizji.",Since the 1950s the aspect ratio of some theatrically released motion picture films has been 1.85:1 (1.66:1 in Europe) or 2.35:1 (2.40:1 after 1970).,"By the end of the 70s, the aspect ratio was changed two more times, first 2.35:1 and later 2.40:1, and the academy format lost its importance as a cinematic one and was mainly used on television.",0.0
34,Boppard i Oberwesel przeciwstawiały się włączeniu w struktury państwa terytorialnego.,Boppard and Oberwesel resisted of integration into a modern territorial state for a long time.,Boppard and Oberwesel opposed the incorporation into the structures of the territorial state.,0.0
35,"Badacze są świadomi tego, że etyczny wydźwięk, odpowiednio moderowany entuzjazm w mediach i edukacja na temat systemów BCI będą niezwykle ważne dla społecznej akceptacji tej technologii.","Researchers are well aware that sound ethical guidelines, appropriately moderated enthusiasm in media coverage and education about BCI systems will be of utmost importance for the societal acceptance of this technology.","Researchers are aware that ethical overtones, properly moderated media enthusiasm and education about BCI systems will be extremely important for public acceptance of this technology.",0.318
36,"Odkrył ją Philippe Loys de Chéseaux w 1745 roku.Messier 40 (w skrócie M40, również Winnecke 4, WNC4) – układ dwóch gwiazd, znajdujący się w gwiazdozbiorze Wielkiej Niedźwiedzicy.",It was discovered by Philippe Loys de Chéseaux in 1745 and included in Charles Messier's list in 1764.Winnecke 4 (also known as Messier 40 or WNC 4) is a double star in the constellation Ursa Major.,"It was discovered by Philippe Loys de Chéseaux in 1745. Messier 40 (abbreviated as M40, also Winnecke 4, WNC4) is a two-star system in the constellation Ursa Major.",0.39
37,"Ostatecznie wybrano cztery filtry średniopasmowe ustawione na długości fal: 300 nm (bliskie ultrafioletowi), 450 nm (błękit), 606 nm (czerwień), 814 nm (bliskie podczerwieni).","In the end, four broadband filters were chosen, centred at wavelengths of 300 nm (near-ultraviolet), 450 nm (blue light), 606 nm (red light) and 814 nm (near-infrared).","In the end, four medium-band filters set at wavelengths were selected: 300 nm (close to ultraviolet), 450 nm (blue), 606 nm (red), 814 nm (near infrared).",0.203
38,"""===Tekst angielski===:""Samoa, arise and raise your flag, your crown!","""English translation::""Samoa, arise and raise your flag, your crown!","""===English text===:""Samoa, arise and raise your flag, your crown!",0.751
39,FC Nürnberg (1998-99) i VfB Stuttgart (1999–2000).,"FC Nürnberg (1998–99), and VfB Stuttgart (1999–2000).",FC Nürnberg (1998-99) and VfB Stuttgart (1999-2000).,0.0
40,"1 maja obchodzony był po raz pierwszy w 48 lat, a około pół miliona osób zebrało się w Lizbonie aby usłyszeć przemówienia komunistycznego przywódcy Álvaro Cunhal i socjalisty Mário Soares.","May Day was commemorated for the first time in 48 years, and an estimated half million people gathered in the FNAT Stadium (now May 1 Stadium) in Lisbon to hear speeches by Cunhal and the socialist Mário Soares.","May 1 was celebrated for the first time in 48 years, and about half a million people gathered in Lisbon to hear speeches by Communist leader Álvaro Cunhal and socialist Mário Soares.",0.425
41,Po otrzymaniu certyfikatów jednocześnie od FAA i JAA pierwszy -300 został dostarczony do Cathay Pacific 21 maja 1998 roku.,"After being certified simultaneously by the FAA and JAA, the first -300 was delivered to Cathay Pacific on May 21, 1998.","After receiving certifications from both the FAA and JAA, the first -300 was delivered to Cathay Pacific on May 21, 1998.",0.754
42,W 1797 rozpoczął studia na uniwersytecie w Getyndze.,He entered the University of Göttingen in 1797.,In 1797 he began his studies at the University of Göttingen.,0.294
43,"Znaczenie tego oświadczenia było zazwyczaj jasne w kontekście: uważał, że kwarki są ukryte, ale również implikował, że oddziaływania silne przypuszczalnie nie będą się dały w pełni opisać kwantową teorią pola.","The meaning of this statement was usually clear in context: He meant quarks are confined, but he also was implying that the strong interactions could probably not be fully described by quantum field theory.","The meaning of this statement was usually clear in context: he believed that quarks were hidden, but also implied that strong interactions would probably not be fully described by quantum field theory.",0.562
44,Odegrali dużą rolę w XVI i XVII wieku.,Magnates in the 16th and 17th century.,They played a large role in the sixteenth and seventeenth centuries.,0.0
45,Liczba mieszkańców w 2000 roku wynosiła 1 344.Liczba mieszkańców w 2000 roku wynosiła 8 202.FC Lokomotíva Košice – słowacki klub piłkarski z siedzibą w Koszycach.,"The median age in the city was 36.2 years.The median age in the city was 34.6 years.FC Lokomotíva Košice is a Slovak football club, playing in the town of Košice.","The population was 1,344 at the 2000 census.The population was 8,202 at the 2000 census.FC Lokomotíva Košice is a Slovak football club based in Košice.",0.225
46,"=== Olympique Lyon ===Po udanym okresie w Rennes, w czerwcu 2006 roku Källström przeszedł do Lyonu, z którym to klubem zdobył w kolejnych latach szereg trofeów.","===Olympique Lyonnais===After a successful spell at Rennes, Källström signed for Lyon in June 2006, and went on to win a number of honours with the southern club.","===Olympique Lyonnais===After a successful period in Rennes, Källström moved to Lyon in June 2006, with whom he won a number of trophies in the following years.",0.242
47,Na miejscu pojawiły się pierwsze siły policji i Securitate.,"Subsequently, police and ""Securitate"" forces showed up at the scene.",The first police forces and the Securitate arrived on the scene.,0.0
48,"""Annals and Magazine of Natural History"", August.","""Annals and Magazine of Natural History"", August.","""Annals and Magazine of Natural History"", August.",1.0
49,"* ""Philosophie der Logik und Arithmetik"", Monachium, 1931.","*""Philosophie der Logik und Arithmetik"", Munich, 1931.","* ""Philosophie der Logik und Arithmetik"", Munich, 1931.",1.0
50,"przez KDE, exim, PHP i tin.Post Office Protocol version 3 (POP3) to protokół internetowy z warstwy aplikacji pozwalający na odbiór poczty elektronicznej ze zdalnego serwera do lokalnego komputera poprzez połączenie TCP/IP.",";Minimal matching (a.k.a.In computing, the Post Office Protocol (POP) is an application-layer Internet standard protocol used by local e-mail clients to retrieve e-mail from a remote server over a TCP/IP connection.","via KDE, exim, PHP and tin. Post Office Protocol version 3 (POP3) is an application-layer Internet protocol that allows you to receive e-mail from a remote server to a local computer over a TCP/IP connection.",0.276
51,"Zostało wydrukowanych zaledwie 50 kopii, a zbiór nie zwrócił prawie żadnej uwagi.","Only 50 copies were printed, and the book received virtually no attention.","Only 50 copies were printed, and the collection received almost no attention.",0.586
52,Olusegun Obasanjo został przywódcą państwa cierpiącego za sprawą kryzysu gospodarczego i rozkładu instytucji demokratycznych.,Olusegun Obasanjo inherited a country suffering economic stagnation and the deterioration of most democratic institutions.,Olusegun Obasanjo became the leader of a country suffering from the economic crisis and the breakdown of democratic institutions.,0.0
53,""" zawiera też cover utworu Sex Pistols, ""Anarchy in the U.K."", z alternatywnym tekstem Mustaine'a (który później przyznał się, że usłyszał go źle).","The album featured a cover version of the Sex Pistols' ""Anarchy in the U.K.""; Mustaine altered the lyrics, later stating he had simply heard them incorrectly.",""" also includes a cover of the Sex Pistols' song, ""Anarchy in the U.K."", with alternative lyrics by Mustaine (who later admitted to having heard it wrong).",0.216
54,"Od czasu kiedy zamieszkał w górach, wyszkolił jednego ucznia i z powodu swego starego wieku zaczął używać dwóch mieczy.","Since his time on the mountain, he has taught one student and started using two swords due to old age.","From the time he settled in the mountains, he trained one apprentice and, because of his old age, began to use two swords.",0.0
55,"# 7 stycznia (1/7) – 人日 (""Jinjitsu"" – ""Dzień Ludzi"") lub 七草の節句 (""Nanakusa no sekku"" – ""Uczta siedmiu ziół"")# 3 marca (3/3) – 上巳 (""Jōshi"", ""Jōmi""), 桃の節句 (""Momo no sekku"" – ""Święto Brzoskwiń"") lub 雛祭り (""Hina matsuri""), Dzień Dziewcząt.","# 7th day of the 1st Month: 人日 (""Jinjitsu""), 七草の節句 (""Nanakusa no sekku"") held on 7 January # 3rd day of the 3rd Month: 上巳 (""Jōshi""), 桃の節句 (""Momo no sekku"") held on 3 March in many areas, but in some area on 3 April#: 雛祭り (""Hina matsuri""), Girls' Day.","# 7 January (1/7) – 人日 (""Jinjitsu"" – ""People's Day"") or 七草の節句 (""Nanakusa no sekku"" – ""Feast of the Seven Herbs"")# 3 March (3/3) – 上巳 (""Jōshi"", ""Jōmi""), 桃の節句 (""Momo no sekku"" – ""Feast of Peaches"") or 雛祭り (""Hina matsuri""), Girls' Day.",0.223
56,"Dwa dni później zespół wystąpił podczas koncertu otwartego, transmitowanego na żywo, przed siedzibą BBC Television Centre.",This was followed two days later by a 45-minute performance that was broadcast live from outside BBC Television Centre.,"Two days later, the band performed in an open concert, broadcast live, in front of the BBC Television Centre.",0.0
57,"1564)* 11 lipca – Giuseppe Arcimboldo, włoski malarz okresu manieryzmu (ur.1544)* 2 lutego – Giovanni da Palestrina, kompozytor włoski (ur.","1541)* July 11 – Giuseppe Arcimboldo, Italian painter (b.1540)* February 2 – Giovanni Pierluigi da Palestrina, Italian composer (b.","1564)* July 11 – Giuseppe Arcimboldo, Italian painter (b.1544)* February 2 – Giovanni da Palestrina, Italian composer (b.",0.629
58,"==== Występowanie ====Występuje w północno-wschodniej Brazylii.King’s German Legion (KGL) – niemiecka jednostka wojskowa na żołdzie brytyjskim istniejąca w latach 1803-1816.10 maja 1973 w Toowoomba, Queensland) – australijski tenisista, specjalista gry podwójnej.Tuamasaga – największy dystrykt Samoa położony na wyspie Upolu.Początkowo album został wydany tylko w Japonii.Systematyczne badania archeologiczne w Geremi prowadzili A. Mamulashvili oraz P. Zak’araia w latach 1939-1949 i 1963-1967.W styczniu 2011 roku został ponownie wypożyczony na pół roku do Doncaster Rovers.Bent karierę piłkarską rozpoczął w roku 2001 w Ipswich Town.","It is endemic to the Caatinga region in north-eastern Brazil.The King's German Legion (KGL) was a British Army unit of expatriate German personnel, 1803–16.He was born in Toowoomba, Queensland and now lives in Noosa, Queensland.The geographic area of Tuamasaga covers the central part of Upolu island.It was released in 1976 in Japan.Systematic archaeological studies of the area guided by A. Mamulashvili and P. Zak’araia were carried out in 1939-1949 and 1963-1967, respectively.Kilgallon then joined Doncaster Rovers on loan for the rest of the season on 12 January 2011.Bent started his career with Ipswich Town.","====Distribution====It is found in northeastern Brazil.The King's German Legion (KGL) was a German military unit on British pay from 1803 to 1816.The King's German Legion (born 10 May 1973 in Toowoomba, Queensland) is a professional tennis player from Australia. Tuamasaga is the largest district of Samoa on the island of Upolu.The album was originally released only in Japan.Systematic archaeological research in Geremi was conducted by A. Mamulashvili and P. Zak'araia from 1939 to 1949 and from 1963 to 1967.In January 2011, he was loaned back to Doncaster Rovers for six months.Bent began his football career in 2001 at Ipswich Town.",0.171
59,"== Lotnisko ==Lotnisko w Cranfield powstało jako baza Royal Air Force, następnie było wykorzystywane przez ""College of Aeronautics"".","==Airport==Cranfield's airfield was originally an RAF training airfield, and was used after the war by the College of Aeronautics.",==Airport==Cranfield Airport was established as a Royal Air Force base and was later used by the College of Aeronautics.,0.232
60,Na przykład Cp będzie wynosiło całkowicie (15/2)R/mol dla tlenku azotu.,As example Cp would be a total of (15/2)R/mole for nitrous oxide.,"For example, Cp will be completely (15/2)R/mol for nitric oxide.",0.0
61,"Kilka lat później de Vallier został zrehabilitowany przez wielkiego mistrza Jeana de la Valette'a.Składa się z 220 członków: 130 z nich wyłanianych jest według systemu proporcjonalnego, pozostałe 90 mandatów wybierane są w okręgach wyborczych.Po zakończeniu studiów reprezentował Middlesex County Cricket Club, gdzie grał na pozycji wicket-keeper.","De Vallier was later rehabilitated by Grand Master Jean Parisot de Valette.The National Assembly is a unicameral body, with 220 members: 130 members elected by proportional representation and 90 members elected by provincial districts.After going down from university he represented Middlesex, where he was a noted wicket-keeper.","A few years later, de Vallier was rehabilitated by Grand Master Jean de la Valette. It consists of 220 members: 130 of them are elected according to a proportional system, the remaining 90 seats are elected in constituencies. After graduation, he represented Middlesex County Cricket Club, where he played as a wicket-keeper.",0.15
